Wall time,Step,Value
1741096042.6585083,2513,67818.71875
1741096042.7071533,2515,75001.3515625
1741096043.4560096,2547,67912.640625
1741096043.5482106,2551,70050.6484375
1741096044.1270669,2576,72231.8125
1741096044.5051315,2592,73643.265625
1741096044.5298188,2593,66388.078125
1741096044.8749812,2608,70413.7890625
1741096044.970568,2612,64494.68359375
1741096045.3379772,2628,60388.01953125
1741096045.3593698,2629,58626.8046875
1741096045.876571,2651,63616.19140625
1741096045.9930985,2656,66811.90625
1741096046.1132782,2661,71463.328125
1741096046.1824276,2664,71781.828125
1741096046.294881,2669,62400.03515625
1741096046.3630745,2672,62268.6015625
1741096046.6338544,2684,65069.1640625
1741096046.8129873,2692,66736.6015625
1741096046.9661005,2699,63272.234375
1741096047.1427262,2706,59775.171875
1741096047.3506851,2715,67690.625
1741096047.449797,2719,62096.8203125
1741096047.496066,2721,58793.33203125
1741096047.5431461,2723,62438.37109375
1741096047.6115997,2726,62829.3046875
1741096047.7740154,2733,62267.9375
1741096047.9764001,2742,58149.49609375
1741096048.2079887,2752,60173.3046875
1741096048.2982538,2756,56251.23828125
1741096048.3448026,2758,51950.65234375
1741096048.4164724,2761,62807.94140625
1741096048.5284004,2766,59632.1796875
1741096048.5971804,2769,65290.61328125
1741096048.6194549,2770,56460.46484375
1741096049.063977,2790,57228.171875
1741096049.268426,2799,56143.78125
1741096049.4057653,2805,59361.83203125
1741096049.5661662,2812,55183.1640625
1741096049.5883176,2813,57521.01953125
1741096049.7957296,2822,56683.2734375
1741096049.9752045,2829,57646.5859375
1741096050.4682698,2850,62671.3828125
1741096050.5671616,2854,61254.2578125
1741096051.25061,2864,59830.80078125
1741096051.34712,2868,57073.6171875
1741096051.557415,2877,66109.8359375
1741096051.8574147,2890,64688.8359375
1741096051.9250631,2893,61490.73046875
1741096052.0591972,2899,65961.90625
1741096052.1064732,2901,64470.84765625
1741096052.8895216,2935,51306.34375
1741096053.0312722,2941,59817.5546875
1741096053.4154608,2958,53249.203125
1741096053.644042,2968,61154.90625
1741096053.715109,2971,56200.51171875
1741096053.7613907,2973,59812.2890625
1741096054.274417,2991,53583.94921875
1741096054.7116039,3005,58193.53125
1741096054.7551684,3007,60085.2109375
1741096055.1653707,3025,57601.0546875
1741096055.2590547,3029,60554.6171875
1741096055.468925,3037,59511.65625
1741096055.8697543,3054,64998.8671875
1741096056.0041244,3060,58287.3359375
1741096056.5690029,3084,60434.51953125
1741096056.890733,3097,55175.875
1741096056.9693263,3100,59201.296875
1741096056.9974318,3101,58302.2578125
1741096057.0484724,3103,59544.8828125
1741096057.097672,3105,54965.0390625
1741096057.1889548,3109,54932.95703125
1741096057.2792165,3113,60646.8671875
1741096057.4428637,3120,61537.59765625
1741096057.8415413,3135,65988.5546875
1741096058.654147,3169,69794.2578125
1741096058.7488449,3173,68160.9609375
1741096058.9075713,3180,66424.0234375
1741096059.1114945,3189,59455.5546875
1741096059.3900757,3201,59161.7890625
1741096059.6258657,3211,66210.265625
1741096059.6731555,3213,65973.4921875
1741096059.7214565,3215,63507.03515625
1741096059.839136,3220,63010.96875
1741096059.9086893,3223,59783.2421875
1741096060.1052957,3231,63478.21875
1741096060.1988525,3235,65614.09375
1741096061.1247532,3255,61703.3828125
1741096061.2850296,3260,60734.6171875
1741096061.3088799,3261,61489.234375
1741096061.3543074,3263,61370.45703125
1741096061.423227,3266,59714.08984375
1741096061.5150282,3270,57836.44140625
1741096061.5397637,3271,60932.5859375
1741096061.694032,3278,59713.546875
1741096061.7629118,3281,60309.28125
1741096061.8768322,3286,55195.515625
1741096062.3431158,3305,58876.390625
1741096062.5951006,3315,58934.921875
1741096062.7418232,3321,57895.875
1741096062.8895292,3327,51410.796875
1741096062.9818635,3331,62753.671875
1741096063.2587857,3343,63773.984375
1741096063.2819276,3344,63638.17578125
1741096063.8584168,3369,49892.9296875
1741096064.0829349,3378,49797.44140625
1741096064.8961267,3413,53141.77734375
1741096064.9218981,3414,52811.14453125
1741096064.9678164,3416,48461.6015625
1741096066.0115912,3460,49622.328125
1741096066.1982732,3468,49240.6640625
1741096066.3627434,3475,46417.109375
1741096066.4080904,3477,49614.5
1741096066.453951,3479,45573.5625
1741096066.5719218,3484,46350.15625
1741096067.1713476,3509,46708.8671875
1741096067.1935706,3510,48063.5078125
1741096067.4273458,3520,53560.2734375
1741096067.471222,3522,60568.5
1741096067.6027286,3527,57332.921875
1741096067.9802125,3541,53889.10546875
1741096068.1303985,3547,49934.421875
1741096068.340269,3556,51824.671875
1741096068.7048078,3571,52519.1015625
1741096068.7982466,3575,51549.8828125
1741096068.8449423,3577,50023.6953125
1741096069.8830361,3602,59980.578125
1741096070.1783333,3614,57573.7890625
1741096070.4015384,3624,48090.0546875
1741096070.5461414,3630,54963.1796875
1741096070.9480548,3647,55331.5
1741096071.0894682,3653,58718.609375
1741096071.1128483,3654,50836.203125
1741096071.4446347,3668,58897.36328125
1741096071.593038,3674,55295.5546875
1741096071.714917,3679,57137.0078125
1741096072.2682323,3702,53839.19140625
1741096072.42575,3709,58036.69140625
1741096072.5412889,3714,54533.39453125
1741096072.8581333,3727,52070.23046875
1741096073.026571,3734,61374.9453125
1741096073.4012072,3749,53700.3125
1741096073.673957,3761,57082.015625
1741096073.7428157,3764,53317.6484375
1741096074.081088,3778,46428.515625
1741096074.1527643,3781,51235.5546875
1741096074.9061434,3813,51170.5390625
1741096074.929307,3814,49505.63671875
1741096074.9526913,3815,50710.3515625
1741096075.3737867,3833,47698.6640625
1741096075.731174,3848,44900.015625
1741096076.858216,3896,53838.296875
1741096077.0768428,3905,56157.1171875
1741096077.2902114,3914,48890.90625
1741096077.428273,3920,50650.1796875
1741096077.9277961,3941,48010.3046875
1741096077.9741101,3943,45140.09765625
1741096077.9970906,3944,48732.21484375
1741096079.5371013,3991,51100.5390625
1741096079.7205045,3999,46884.6953125
1741096080.3827572,4022,44401.00390625
1741096080.591537,4031,49949.23828125
1741096080.6913772,4035,45221.97265625
1741096080.7840602,4039,44525.37109375
1741096082.42688,4051,47592.92578125
1741096082.494801,4054,47328.8203125
1741096082.670589,4062,55757.65234375
1741096082.7363594,4065,53563.1484375
1741096083.2813804,4089,46619.68359375
1741096083.3750331,4093,47736.015625
1741096083.4207056,4095,45115.03125
1741096084.0640762,4123,43278.3828125
1741096084.61139,4146,39740.49609375
1741096084.939449,4161,40923.98046875
1741096085.1116886,4169,47408.265625
1741096085.2240977,4174,46573.25
1741096085.3338752,4179,48179.83984375
1741096085.470908,4185,45099.4609375
1741096085.8403828,4201,42534.40625
1741096086.2378118,4219,40151.734375
1741096086.2591107,4220,38815.1953125
1741096086.4131358,4227,39542.296875
1741096086.4817624,4230,39853.3125
1741096087.0160375,4254,37684.86328125
1741096087.0871232,4257,34556.37109375
1741096087.244967,4264,36335.203125
1741096087.3101568,4267,38666.97265625
1741096087.3315835,4268,32037.986328125
1741096087.3754385,4270,36525.421875
1741096087.3992388,4271,38134.71484375
1741096087.9542627,4296,35484.5234375
1741096088.151314,4305,37567.3046875
1741096088.6770256,4329,40098.74609375
1741096088.8514135,4337,34722.62109375
1741096089.604877,4351,44072.7578125
1741096089.6292818,4352,43506.90625
1741096090.0370822,4369,44094.33203125
1741096090.7114222,4398,42957.171875
1741096090.7598464,4400,42639.375
1741096091.0016353,4410,46835.921875
1741096091.3957784,4427,46287.515625
1741096091.5056975,4432,46460.63671875
1741096092.0181072,4454,43742.03125
1741096092.0879755,4457,46515.3046875
1741096092.2016382,4462,38209.7109375
1741096092.4504619,4473,45481.8828125
1741096092.4990804,4475,45215.109375
1741096092.6600714,4482,49767.2265625
1741096092.8031158,4488,42662.8046875
1741096093.0184035,4495,51519.1796875
1741096093.1894782,4501,56693.7265625
1741096093.2641592,4504,57543.3203125
1741096093.6537983,4521,56088.58203125
1741096093.9310298,4533,48522.66015625
1741096094.0014684,4536,48931.05078125
1741096094.1672802,4543,46030.71484375
1741096094.5659158,4559,44197.5546875
1741096094.6139746,4561,44631.2265625
1741096094.7491555,4567,40304.453125
1741096094.8468585,4571,44938.640625
1741096095.2350593,4587,38890.390625
1741096095.6539767,4604,41640.734375
1741096096.1282318,4624,49403.41015625
1741096096.5392532,4642,45215.2265625
1741096096.587147,4644,51835.3125
1741096096.632788,4646,50915.53125
1741096096.7072308,4649,46042.1484375
1741096096.780658,4652,43320.109375
1741096097.1794035,4669,39222.609375
1741096097.442098,4680,46835.5703125
1741096097.7830079,4694,44551.5
1741096098.476484,4724,40099.8046875
1741096098.5242684,4726,49789.578125
1741096099.521976,4750,42631.92578125
1741096099.617429,4754,40058.04296875
1741096099.6632378,4756,38298.52734375
1741096099.8002007,4762,40053.078125
1741096099.8728607,4765,34509.1328125
1741096099.9240735,4767,38720.4140625
1741096100.136032,4776,43814.5234375
1741096100.2956486,4783,43410.671875
1741096100.5981963,4796,42489.09375
1741096100.7991269,4804,38477.36328125
1741096101.0926626,4817,43107.0859375
1741096101.1401842,4819,38631.109375
1741096101.2103643,4822,37156.67578125
1741096101.5858283,4838,36450.6171875
1741096101.7071424,4843,40921.51171875
1741096101.7546911,4845,33740.296875
1741096101.9912455,4855,37794.2890625
1741096102.0904295,4859,38094.0078125
1741096102.7632253,4888,31518.935546875
1741096102.8888547,4893,35840.15625
1741096103.0548022,4900,34688.78125
1741096104.1060636,4944,32540.7890625
1741096104.299808,4952,33758.66796875
1741096104.4627583,4959,35726.8984375
1741096104.555268,4963,38893.12109375
1741096104.8097837,4974,35998.8046875
1741096104.9531233,4980,34671.7421875
1741096105.1020663,4986,34406.28515625
1741096105.7513015,5008,33059.9140625
1741096106.0130463,5019,29697.83203125
1741096106.1290236,5024,30475.953125
1741096106.3282223,5033,36316.71484375
1741096106.3515127,5034,37552.9453125
1741096106.6380892,5046,33519.828125
1741096106.904755,5057,34844.4140625
1741096106.9793472,5060,32698.96875
1741096107.2059236,5070,29659.54296875
1741096108.7080727,5117,38932.171875
1741096108.8172681,5122,31123.435546875
1741096108.8393524,5123,30322.7421875
1741096109.0660753,5133,32756.8046875
1741096110.7903771,5206,35796.6484375
1741096111.0382428,5217,36336.3515625
1741096111.0603414,5218,33277.6953125
1741096111.105959,5220,36178.44921875
1741096111.154013,5222,33975.0234375
1741096111.2195358,5225,35714.046875
1741096111.2403853,5226,31589.12109375
1741096111.7861855,5251,32192.25390625
1741096111.9002194,5256,34976.19921875
1741096111.9638596,5259,36457.984375
1741096112.1490135,5267,36888.34375
1741096112.410648,5278,29729.390625
1741096112.6280217,5287,37810.3046875
1741096112.7002568,5290,35338.5
1741096112.726034,5291,33754.8359375
1741096113.084137,5306,34415.59375
1741096113.4741435,5322,31406.853515625
1741096113.6126516,5328,37467.55859375
1741096113.7090294,5332,43676.3046875
1741096113.9160779,5341,39998.16796875
1741096113.9616394,5343,37156.0703125
1741096114.1682699,5352,42575.6796875
1741096114.256008,5356,41120.55078125
1741096114.504339,5367,37801.37890625
1741096115.1162114,5393,32245.19921875
1741096115.3551006,5402,34881.55859375
1741096115.7043505,5417,36499.28125
1741096115.8699396,5424,33637.5546875
1741096116.0081944,5430,35195.5234375
1741096116.1055505,5434,36479.8828125
1741096116.1271315,5435,33305.2109375
1741096116.5560784,5454,30409.82421875
1741096116.625717,5457,33180.1328125
1741096117.8615968,5493,31152.91015625
1741096118.004492,5499,33174.45703125
1741096118.3470576,5514,33555.7890625
1741096118.3914907,5516,31243.2734375
1741096118.78373,5533,30548.2421875
1741096118.806407,5534,31585.74609375
1741096119.2350872,5553,32848.53515625
1741096119.2590759,5554,31513.904296875
1741096119.3287194,5557,33523.84375
1741096119.5550642,5566,29811.328125
1741096119.831347,5577,29213.76171875
1741096120.4610753,5602,28574.890625
1741096120.5359042,5605,29433.09375
1741096120.8126805,5616,29988.109375
1741096120.8868637,5619,29023.5
1741096120.9348607,5621,28923.29296875
1741096120.9813116,5623,30610.6640625
1741096121.2815306,5635,30231.85546875
1741096121.7068899,5652,29680.505859375
1741096122.2051437,5673,29068.93359375
1741096122.4550369,5680,27911.408203125
1741096122.650025,5688,29103.552734375
1741096122.7451391,5692,28495.80859375
1741096122.9137042,5699,29753.51953125
1741096122.9370806,5700,28377.1875
1741096122.9735327,5701,29144.646484375
1741096123.2030432,5711,25945.4765625
1741096123.8290758,5737,32615.96875
1741096123.9361813,5742,31745.671875
1741096124.2991657,5758,25725.8046875
1741096124.5481522,5769,30513.6953125
1741096124.640845,5773,31197.01171875
1741096124.6651669,5774,27117.951171875
1741096124.8478017,5782,26960.78125
1741096124.988033,5788,29264.5546875
1741096125.0636258,5791,30074.52734375
1741096125.2688754,5800,29198.38671875
1741096125.3586524,5804,28922.908203125
1741096125.514262,5811,26275.8359375
1741096125.537014,5812,26884.767578125
1741096125.6685586,5818,25109.443359375
1741096125.8038027,5824,28084.7734375
1741096125.8501534,5826,28086.947265625
1741096125.917269,5829,25974.13671875
1741096127.1312456,5864,27892.046875
1741096127.39939,5876,31554.01171875
1741096127.8381817,5895,35396.1484375
1741096127.884912,5897,33725.859375
1741096128.3577952,5918,34175.36328125
1741096128.8097603,5938,41511.734375
1741096129.352989,5962,35293.1015625
1741096129.4200165,5965,40485.87890625
1741096129.7138178,5978,35978.13671875
1741096129.8927484,5986,36114.16015625
1741096130.0982454,5995,39275.3046875
1741096130.1649659,5998,31525.630859375
1741096130.2097988,6000,34629.640625
1741096130.3528326,6001,33362.546875
1741096131.3599095,6045,29703.81640625
1741096131.4991472,6051,29686.23828125
1741096131.5694025,6054,31285.296875
1741096131.7330546,6061,35307.3984375
1741096132.0367792,6074,54366.63671875
1741096132.0838,6076,51795.5078125
1741096132.1059196,6077,51427.9609375
1741096132.2690918,6084,48660.875
1741096132.6811812,6102,52444.7890625
1741096133.2039387,6125,75635.40625
1741096133.3129654,6130,65291.4296875
1741096133.770085,6150,58899.375
1741096133.8169549,6152,62254.3515625
1741096133.9579716,6158,53638.140625
1741096134.5515623,6184,50649.0234375
1741096134.6669526,6189,47176.1953125
1741096134.9623675,6202,47517.1640625
1741096135.0508866,6206,43279.21875
1741096135.4586291,6224,41973.00390625
1741096135.6456816,6232,42470.4140625
1741096136.5937681,6255,38077.53125
1741096136.6847396,6259,37238.73046875
1741096136.7769363,6263,42074.703125
1741096136.7992134,6264,38709.23828125
1741096137.390075,6290,42107.64453125
1741096137.9307916,6313,39370.32421875
1741096138.586994,6342,38048.609375
1741096138.834679,6353,38045.8046875
1741096139.1980095,6369,36357.375
1741096139.5210738,6383,34559.328125
1741096139.5440857,6384,41255.8359375
1741096139.9928458,6404,37876.203125
1741096140.5390167,6428,39746.76953125
1741096140.5837502,6430,34394.7421875
1741096140.902853,6444,32328.1875
1741096141.3426943,6463,32118.912109375
1741096141.4102278,6466,29239.31640625
1741096141.5234833,6471,35105.890625
1741096142.3661022,6508,30803.3125
1741096142.53132,6515,34394.703125
1741096142.6243107,6519,29237.1796875
1741096142.7671318,6525,32055.875
1741096142.906711,6531,32789.86328125
1741096143.019013,6536,33780.46875
1741096143.0869384,6539,29108.74609375
1741096143.1336389,6541,29153.70703125
1741096143.6771963,6565,31551.23046875
1741096143.8626683,6573,29816.82421875
1741096144.2480414,6590,30539.0859375
1741096144.3703263,6595,31729.744140625
1741096144.4180908,6597,35444.33203125
1741096145.121602,6609,33966.1328125
1741096145.1670315,6611,30261.1171875
1741096145.3000813,6617,33441.9453125
1741096145.5701513,6629,34969.78125
1741096145.6857913,6634,34361.03125
1741096145.9109755,6644,34419.11328125
1741096146.1399124,6654,29457.076171875
1741096146.7731504,6682,31182.3359375
1741096146.8298378,6684,31999.26171875
1741096146.9228723,6688,31838.4609375
1741096147.2641947,6703,32445.5234375
1741096148.21096,6744,29137.078125
1741096148.28054,6747,29061.81640625
1741096148.694654,6765,29480.2890625
1741096149.1047325,6783,28395.9140625
1741096149.4856834,6800,30482.6328125
1741096149.5548234,6803,26805.55859375
1741096149.6706197,6808,33700.03125
1741096149.7911987,6813,24925.18359375
1741096150.2006233,6831,27334.796875
1741096150.2236328,6832,29507.02734375
1741096150.6118124,6849,31925.74609375
1741096150.6812754,6852,26942.30078125
1741096150.8362906,6859,27490.69140625
1741096151.4619813,6886,26587.85546875
1741096151.5079715,6888,23440.53515625
1741096151.6654122,6895,24904.6328125
1741096152.0971434,6913,28684.0390625
1741096152.1430473,6915,27008.015625
1741096152.3026278,6922,28515.21875
1741096152.513766,6931,26806.4921875
1741096152.746231,6941,29918.236328125
1741096153.0013654,6952,26726.7109375
1741096153.0908935,6956,28271.78515625
1741096153.1130297,6957,27435.47265625
1741096153.5549138,6976,27260.078125
1741096153.670214,6981,26364.20703125
1741096153.7164366,6983,26613.390625
1741096153.8087885,6987,27623.359375
1741096154.4409668,6996,28403.96875
1741096154.9568052,7014,27714.5703125
1741096155.4150574,7034,31936.51953125
1741096155.5242822,7039,32689.609375
1741096155.7271657,7048,27711.189453125
1741096155.8682094,7054,31144.82421875
1741096155.8912048,7055,29078.8359375
1741096155.981259,7059,30090.1640625
1741096156.048939,7062,27965.26953125
1741096156.5550218,7084,27340.978515625
1741096156.964398,7102,26830.87890625
1741096157.062074,7106,27568.822265625
1741096157.1757202,7111,24338.921875
1741096157.5368578,7127,28371.958984375
1741096157.58128,7129,28826.201171875
1741096157.8096201,7139,27936.92578125
1741096157.9648108,7145,24141.046875
1741096158.0102594,7147,26833.716796875
1741096158.1538274,7153,28956.47265625
1741096158.1978607,7155,25882.681640625
1741096158.2427785,7157,26182.642578125
1741096158.5168772,7169,27116.5703125
1741096158.5671005,7171,26168.6796875
1741096158.6119604,7173,26701.052734375
1741096159.1428473,7196,28965.94921875
1741096159.3574984,7205,23203.875
1741096159.4256835,7208,25574.94140625
1741096159.7859876,7224,24665.3046875
1741096160.0158327,7234,24463.376953125
1741096160.0378284,7235,24808.908203125
1741096160.084629,7237,28467.11328125
1741096160.220802,7243,24785.125
1741096160.5161293,7256,23906.3515625
1741096160.629835,7261,24321.666015625
1741096160.7850986,7268,24091.611328125
1741096160.9215493,7274,22407.451171875
1741096161.2137668,7287,24727.30859375
1741096161.7973068,7313,19727.75
1741096162.3245144,7336,26054.44140625
1741096162.4127784,7340,22226.04296875
1741096162.4363859,7341,23986.359375
1741096162.5940611,7348,20715.396484375
1741096163.3970008,7365,20768.84375
1741096163.6459117,7376,24163.921875
1741096163.8926165,7387,23097.015625
1741096164.0463252,7394,23187.658203125
1741096164.183762,7400,26112.59375
1741096164.7279007,7424,29716.55859375
1741096166.0711775,7479,22169.27734375
1741096166.16176,7483,25588.21484375
1741096166.451761,7496,23561.12890625
1741096166.7125967,7507,24088.55078125
1741096166.8012075,7511,23128.78125
1741096166.9789348,7519,23848.07421875
1741096167.0013053,7520,21898.916015625
1741096167.091046,7524,21824.125
1741096167.3312888,7534,23302.15625
1741096167.5616646,7544,21027.00390625
1741096167.584087,7545,23000.1640625
1741096167.6070051,7546,22107.23828125
1741096167.784791,7554,23980.271484375
1741096168.2393484,7574,20273.73828125
1741096168.7768831,7598,24758.125
1741096168.9112978,7604,20495.515625
1741096168.9329994,7605,23055.6171875
1741096168.999433,7608,22537.548828125
1741096169.2298481,7618,23366.990234375
1741096169.4337647,7627,27522.69140625
1741096169.4999216,7630,22760.568359375
1741096169.7233894,7640,26304.71875
1741096169.8346987,7645,27081.966796875
1741096170.6472743,7681,25214.212890625
1741096170.8520036,7690,23794.64453125
1741096170.904815,7692,22701.115234375
1741096170.9954376,7696,23738.35546875
1741096171.1360872,7702,24842.935546875
1741096171.204626,7705,23276.95703125
1741096171.3626363,7712,24246.44921875
1741096171.542759,7720,19820.6875
1741096171.6120324,7723,20410.37890625
1741096171.7958608,7731,20948.998046875
1741096171.8898509,7735,23168.296875
1741096171.9833043,7739,23012.12890625
1741096172.9700904,7762,23063.419921875
1741096173.0679774,7766,21116.078125
1741096173.2330618,7773,23785.94140625
1741096173.325515,7777,23868.193359375
1741096173.5830069,7788,27919.974609375
1741096173.8820746,7800,21751.60546875
1741096174.260724,7816,22028.5
1741096174.8279412,7841,26817.96875
1741096175.1680048,7856,24739.27734375
1741096175.4859078,7870,25453.994140625
1741096175.6688583,7878,35392.31640625
1741096175.8502667,7886,36260.71875
1741096175.9882572,7892,30325.2578125
1741096176.0097623,7893,37323.5
1741096176.6057053,7919,28667.953125
1741096176.925301,7933,35619.14453125
1741096176.9932697,7936,31656.5703125
1741096177.5117974,7958,29877.0625
1741096177.8912897,7975,27020.625
1741096178.1695712,7987,24789.73046875
1741096178.2373583,7990,25395.966796875
1741096178.3754075,7996,23680.564453125
1741096178.8884215,8014,23962.1796875
1741096178.9336448,8016,23021.9609375
1741096179.3420074,8034,22888.416015625
1741096179.4330099,8038,24759.181640625
1741096179.9112985,8059,21873.7265625
1741096180.0021029,8063,20992.787109375
1741096180.1610084,8070,24558.796875
1741096180.4501295,8083,24515.443359375
1741096180.5829036,8089,21633.611328125
1741096180.9100027,8103,22640.6640625
1741096181.1770196,8115,23828.283203125
1741096181.9398267,8130,23506.193359375
1741096182.1243763,8138,23009.765625
1741096182.148203,8139,22826.5703125
1741096182.6459596,8161,25226.49609375
1741096182.7349818,8165,26687.10546875
1741096183.050929,8179,24541.48046875
1741096183.3231864,8191,25087.9921875
1741096183.3469825,8192,23554.23046875
1741096183.505494,8199,30940.19921875
1741096183.825645,8213,28001.90234375
1741096183.959553,8219,39081.671875
1741096184.1217365,8226,37200.6796875
1741096184.16811,8228,33394.15625
1741096184.3769324,8237,34594.984375
1741096184.4215193,8239,30167.94140625
1741096184.444889,8240,33643.98046875
1741096184.872897,8259,29657.59375
1741096184.9392483,8262,27144.01953125
1741096185.1427977,8271,23447.66796875
1741096185.4420652,8284,28168.515625
1741096185.7578757,8298,25978.490234375
1741096185.980266,8308,21323.0234375
1741096186.3410788,8324,26297.12890625
1741096186.5867589,8335,28333.87109375
1741096187.0064833,8353,25571.48828125
1741096187.230926,8363,26002.447265625
1741096187.2528589,8364,22470.4765625
1741096187.3858745,8370,23840.17578125
1741096187.5473633,8377,22608.38671875
1741096187.63715,8381,25724.119140625
1741096187.6599658,8382,24383.279296875
1741096187.680992,8383,23204.833984375
1741096188.1852982,8405,28666.654296875
1741096188.207836,8406,24873.078125
1741096188.2978356,8410,28462.822265625
1741096188.3420095,8412,25224.828125
1741096188.5471404,8421,23504.06640625
1741096188.6398592,8425,26736.66796875
1741096189.298122,8454,24412.8828125
1741096189.3202066,8455,25218.4296875
1741096189.5232012,8464,26601.21484375
1741096189.5910532,8467,23318.568359375
1741096189.7494087,8474,21595.55078125
1741096189.9745224,8484,23694.27734375
