Wall time,Step,Value
1741094537.3289738,985,-234.0
1741094537.5911164,1003,-140.0
1741094537.6144507,1006,-600.0
1741094537.6830838,1015,-846.0
1741094545.7008195,1064,-1368.0
1741094545.7555447,1067,-560.0
1741094545.796371,1069,-712.0
1741094545.8773918,1073,600.0
1741094545.9941864,1079,-240.0
1741094546.0973587,1084,-622.0
1741094546.2952907,1094,-203.0
1741094546.416214,1100,-72.0
1741094546.5118878,1105,-1275.0
1741094546.7106905,1115,-984.0
1741094547.541423,1157,-717.0
1741094547.6197731,1161,-708.0
1741094547.6377032,1162,-475.0
1741094547.6569648,1163,-1152.0
1741094548.009599,1181,-883.0
1741094548.2705908,1194,-2187.0
1741094548.5295088,1207,-326.0
1741094549.2841876,1245,-696.0
1741094549.5098305,1256,-1392.0
1741094549.5775437,1259,-572.0
1741094549.640552,1262,-786.0
1741094550.0542054,1282,960.0
1741094550.1856318,1288,455.0
1741094550.368638,1295,-867.0
1741094550.820808,1317,-830.0
1741094550.8810234,1320,-629.0
1741094551.100555,1331,-845.0
1741094551.157409,1334,-1035.0
1741094551.2174706,1337,885.0
1741094551.236324,1338,-870.0
1741094552.6520612,1386,-843.0
1741094552.7741888,1392,-600.0
1741094552.7943707,1393,-1160.0
1741094553.2545307,1415,-865.0
1741094553.5028038,1427,-1398.0
1741094553.705601,1437,453.0
1741094553.7884603,1441,-374.0
1741094554.3044636,1467,-747.0
1741094554.5282462,1478,-720.0
1741094554.6886928,1486,-1132.0
1741094554.816796,1492,-404.0
1741094555.5775309,1524,-142.0
1741094555.6541493,1528,-942.0
1741094556.171528,1553,-774.0
1741094556.5010653,1569,-319.0
1741094556.5205686,1570,48.0
1741094556.834173,1585,520.0
1741094556.9195666,1589,270.0
1741094557.2615063,1605,-2627.0
1741094557.2842429,1606,-820.0
1741094557.7304842,1628,-264.0
1741094557.936169,1638,-782.0
1741094557.9942725,1641,-840.0
1741094558.0913718,1646,-504.0
1741094558.1507125,1649,-1110.0
1741094558.5818055,1669,-1381.0
1741094558.866716,1683,-2427.0
1741094559.046689,1692,0.0
1741094559.1297026,1696,225.0
1741094559.1709814,1698,153.0
1741094559.2118948,1700,275.0
1741094559.2728891,1703,-1267.0
1741094559.4152083,1710,-160.0
1741094559.5976238,1719,-391.0
1741094559.877686,1733,-58.0
1741094559.9174178,1735,-541.0
1741094559.9819736,1738,-720.0
1741094560.1007981,1743,480.0
1741094560.181979,1746,-305.0
1741094560.205584,1747,-1364.0
1741094561.126524,1767,-1650.0
1741094561.3417652,1776,-112.0
1741094561.4665275,1782,888.0
1741094561.6377847,1790,-1712.0
1741094561.8216848,1799,-680.0
1741094561.983278,1806,960.0
1741094562.424479,1827,-171.0
1741094562.5126603,1831,-327.0
1741094562.7208776,1841,745.0
1741094562.806176,1845,64.0
1741094562.9896138,1854,-48.0
1741094563.2677734,1867,-1002.0
1741094563.3308642,1870,57.0
1741094563.4618607,1876,-332.0
1741094563.5019445,1878,-216.0
1741094564.3204846,1918,36.0
1741094564.6745374,1935,110.0
1741094564.8876486,1945,810.0
1741094564.9506114,1948,-1071.0
1741094564.9941742,1950,600.0
1741094565.380023,1968,-932.0
1741094565.6717649,1982,-731.0
1741094565.7184587,1984,-1792.0
1741094566.2306452,2002,-1558.0
1741094566.3143356,2006,-192.0
1741094566.4786975,2014,530.0
1741094566.835465,2031,960.0
1741094566.9587548,2037,20.0
1741094567.4663594,2061,-1421.0
1741094567.7275643,2074,-927.0
1741094567.787549,2077,0.0
1741094567.8055446,2078,-328.0
1741094567.8878539,2082,-566.0
1741094567.9674933,2086,360.0
1741094568.0473788,2090,-1032.0
1741094568.182973,2097,-821.0
1741094568.4845097,2112,-696.0
1741094569.6071966,2146,-2490.0
1741094569.6873639,2150,513.0
1741094569.8264878,2157,-1137.0
1741094570.0096262,2166,-805.0
1741094570.4467475,2188,-1414.0
1741094570.4876702,2190,168.0
1741094570.529648,2192,-1002.0
1741094570.6886284,2200,-852.0
1741094570.8519137,2208,-1333.0
1741094570.935131,2212,-667.0
1741094571.346538,2232,-1197.0
1741094571.4496732,2237,-734.0
1741094571.4694505,2238,-782.0
1741094571.508386,2240,-1929.0
1741094571.569452,2243,-927.0
1741094571.6686714,2248,-553.0
1741094571.807113,2255,35.0
1741094571.8696485,2258,-2200.0
1741094571.9697146,2263,-747.0
1741094572.3553786,2282,1010.0
1741094572.5572648,2292,670.0
1741094572.684122,2298,-1092.0
1741094572.8028157,2304,-202.0
1741094572.8877506,2308,-1884.0
1741094573.1522202,2320,-810.0
1741094573.1730254,2321,-460.0
1741094573.6858804,2346,-1614.0
1741094573.8783069,2355,283.0
1741094574.5896745,2390,-1809.0
1741094574.6097703,2391,-300.0
1741094574.6507134,2393,-1482.0
1741094575.5950503,2437,-474.0
1741094575.7671597,2445,-706.0
1741094575.9178734,2452,84.0
1741094575.9606075,2454,-1952.0
1741094576.003076,2456,-12.0
1741094576.110339,2461,-389.0
1741094576.631644,2486,-672.0
1741094576.650708,2487,-917.0
1741094576.8573399,2497,-630.0
1741094576.900663,2499,-432.0
1741094577.4364116,2504,-1937.0
1741094577.7266529,2518,360.0
1741094577.8518298,2524,-120.0
1741094578.0376234,2533,-375.0
1741094578.3451967,2548,-326.0
1741094578.4297242,2552,258.0
1741094578.4716015,2554,885.0
1741094578.991316,2579,140.0
1741094579.5028248,2601,-61.0
1741094579.622705,2607,-890.0
1741094579.9826927,2624,-502.0
1741094580.104316,2630,635.0
1741094580.1245358,2631,-1209.0
1741094580.4095364,2645,490.0
1741094580.6441083,2656,-118.0
1741094581.1167896,2679,30.0
1741094581.2605016,2686,528.0
1741094581.3628223,2691,-72.0
1741094581.6307003,2704,408.0
1741094581.7784388,2711,-532.0
1741094582.1018388,2726,-570.0
1741094582.3544629,2738,-2010.0
1741094582.416525,2741,900.0
1741094582.7145867,2755,-2172.0
1741094583.4454935,2790,890.0
1741094583.468587,2791,445.0
1741094583.4884655,2792,-193.0
1741094583.8742797,2810,-245.0
1741094584.1832762,2825,885.0
1741094585.6185775,2873,-225.0
1741094585.8126674,2882,-87.0
1741094586.0024207,2891,-952.0
1741094586.1240907,2897,-1200.0
1741094586.5641313,2918,-760.0
1741094586.604465,2920,173.0
1741094586.624242,2921,-904.0
1741094587.5796132,2968,-370.0
1741094587.787316,2976,795.0
1741094588.2695608,2999,-368.0
1741094588.662707,3012,170.0
1741094589.0031185,3028,740.0
1741094589.0644946,3031,-1782.0
1741094589.2316532,3039,-492.0
1741094589.290645,3042,860.0
1741094589.7942183,3066,-504.0
1741094589.8889523,3070,-1220.0
1741094589.939616,3072,-1032.0
1741094590.532634,3100,-1215.0
1741094591.0351074,3123,-790.0
1741094591.3364575,3138,585.0
1741094591.7055237,3156,745.0
1741094591.8355336,3162,-337.0
1741094592.1912487,3178,582.0
1741094592.5554757,3196,-220.0
1741094592.5812244,3197,-1967.0
1741094592.7442598,3204,-627.0
1741094592.8075511,3207,-1274.0
1741094593.3029363,3231,658.0
1741094593.5073287,3241,21.0
1741094593.5763202,3244,-2306.0
1741094594.0288649,3245,-1487.0
1741094594.0707486,3247,68.0
1741094594.088621,3248,-321.0
1741094594.591015,3273,-354.0
1741094595.2820349,3306,925.0
1741094595.45296,3314,0.0
1741094595.7352464,3328,468.0
1741094595.7545447,3329,-1347.0
1741094596.126543,3346,-792.0
1741094596.715229,3375,800.0
1741094596.7608,3377,493.0
1741094596.9662557,3387,-107.0
1741094597.3106024,3404,-533.0
1741094597.4125617,3409,860.0
1741094597.86174,3431,-672.0
1741094598.0276084,3439,-1051.0
1741094598.2570245,3450,-166.0
1741094598.301934,3452,15.0
1741094598.4564192,3459,318.0
1741094598.5830927,3465,910.0
1741094598.727565,3472,835.0
1741094598.85698,3478,298.0
1741094598.922201,3481,-790.0
1741094599.2676396,3498,-1014.0
1741094599.5070157,3510,385.0
1741094599.5705988,3513,-1221.0
1741094600.0324457,3536,256.0
1741094600.0712178,3538,-890.0
1741094600.1964676,3544,960.0
1741094600.2772362,3548,945.0
1741094600.5965438,3564,-442.0
1741094600.9593742,3581,890.0
1741094601.3774214,3601,-251.0
1741094602.1782088,3619,-1147.0
1741094602.2203794,3621,380.0
1741094602.2611804,3623,900.0
1741094602.3225632,3626,790.0
1741094602.3797705,3629,418.0
1741094602.7468781,3646,21.0
1741094603.0130591,3657,855.0
1741094603.3224266,3671,1440.0
1741094604.0224783,3703,-397.0
1741094604.5244913,3727,91.0
1741094604.6041183,3731,210.0
1741094604.648504,3733,855.0
1741094604.770874,3739,-384.0
1741094604.8316648,3742,-160.0
1741094605.2105918,3760,960.0
1741094605.4806738,3773,0.0
1741094605.6441834,3781,-405.0
1741094605.9172175,3794,-789.0
1741094606.0207746,3799,-1573.0
1741094606.3515894,3815,610.0
1741094606.4609213,3820,-892.0
1741094606.5024068,3822,-858.0
1741094606.7094948,3832,-1205.0
1741094606.7904515,3836,480.0
1741094607.3943799,3865,-453.0
1741094607.4963472,3870,260.0
1741094607.6444385,3877,835.0
1741094608.5811663,3921,55.0
1741094608.7486577,3929,987.0
1741094608.9016466,3936,1080.0
1741094608.9840646,3940,-888.0
1741094609.2145405,3951,720.0
1741094609.3355625,3957,680.0
1741094609.4679773,3963,-744.0
1741094609.9184566,3985,-805.0
1741094610.573747,3996,-20.0
1741094610.682636,4001,-1652.0
1741094610.8724496,4010,800.0
1741094610.8965943,4011,-754.0
1741094611.1534312,4023,206.0
1741094611.3858125,4034,775.0
1741094611.4572892,4037,1420.0
1741094612.6384163,4094,735.0
1741094612.7416909,4099,875.0
1741094612.762032,4100,-807.0
1741094612.9723427,4110,290.0
1741094614.5299954,4183,-377.0
1741094614.7562535,4194,295.0
1741094614.7767675,4195,-1293.0
1741094614.8194542,4197,845.0
1741094614.864192,4199,605.0
1741094614.9315095,4202,450.0
1741094614.9509811,4203,-410.0
1741094615.4642847,4228,-220.0
1741094615.5687513,4233,810.0
1741094615.6315272,4236,523.0
1741094615.8019013,4244,740.0
1741094616.2306032,4264,560.0
1741094616.2893126,4267,-1060.0
1741094616.3104951,4268,900.0
1741094616.6140795,4283,-1074.0
1741094616.947147,4299,-859.0
1741094617.0705316,4305,-438.0
1741094617.1529727,4309,250.0
1741094617.3382583,4318,-1007.0
1741094617.3785615,4320,-460.0
1741094617.5715384,4329,-1132.0
1741094617.6544046,4333,-1531.0
1741094617.8870137,4344,-552.0
1741094618.8579378,4370,750.0
1741094619.050581,4379,650.0
1741094619.3608332,4394,-1009.0
1741094619.5107458,4401,-592.0
1741094619.63265,4407,595.0
1741094619.7150815,4411,-1277.0
1741094619.736895,4412,680.0
1741094620.1371348,4431,-119.0
1741094620.2018163,4434,440.0
1741094620.952061,4470,-1386.0
1741094621.0849748,4476,120.0
1741094621.4014554,4491,960.0
1741094621.4446287,4493,825.0
1741094621.806139,4510,-422.0
1741094621.8282762,4511,20.0
1741094622.2222488,4530,-367.0
1741094622.2442255,4531,-102.0
1741094622.304555,4534,-230.0
1741094622.4875784,4543,-586.0
1741094622.7209806,4554,875.0
1741094623.245152,4579,390.0
1741094623.3143082,4582,915.0
1741094623.5575652,4593,-720.0
1741094623.6216981,4596,-655.0
1741094623.6616879,4598,-385.0
1741094623.7024317,4600,-720.0
1741094624.3395343,4629,715.0
1741094624.7744334,4650,715.0
1741094624.921807,4657,930.0
1741094625.0863924,4665,840.0
1741094625.1715937,4669,840.0
1741094625.3163514,4676,552.0
1741094625.336306,4677,685.0
1741094625.3563187,4678,660.0
1741094625.5650785,4688,-234.0
1741094626.1144202,4714,800.0
1741094626.2129624,4719,-1449.0
1741094626.966138,4735,-664.0
1741094627.1876068,4746,870.0
1741094627.2676237,4750,-523.0
1741094627.2864954,4751,-1362.0
1741094627.4514785,4759,-1272.0
1741094627.5761757,4765,680.0
1741094627.6389937,4768,710.0
1741094627.8276684,4777,-492.0
1741094627.9073052,4781,585.0
1741094628.0511963,4788,910.0
1741094628.0701995,4789,570.0
1741094628.198835,4795,945.0
1741094628.3272774,4801,810.0
1741094628.3738956,4803,960.0
1741094628.4373899,4806,780.0
1741094629.184319,4841,260.0
1741094629.4466774,4853,390.0
1741094629.9031732,4872,-163.0
1741094630.395286,4895,840.0
1741094630.829455,4915,860.0
1741094631.3451073,4939,-1310.0
1741094631.6870825,4955,-637.0
1741094631.864334,4963,-784.0
1741094632.0593338,4972,930.0
1741094632.1284266,4975,-1026.0
1741094632.1726942,4977,-1284.0
1741094632.1941445,4978,378.0
1741094633.2762027,5022,57.0
1741094633.4027703,5028,48.0
1741094633.4625306,5031,-477.0
1741094633.607611,5038,915.0
1741094633.891888,5051,840.0
1741094633.9343812,5053,-755.0
1741094633.9534366,5054,278.0
1741094634.1062772,5061,-479.0
1741094634.4896019,5079,-893.0
1741094635.5618112,5107,815.0
1741094635.9895442,5127,888.0
1741094636.0326648,5129,-630.0
1741094636.1664124,5135,-480.0
1741094636.7162364,5161,-219.0
1741094636.824543,5166,810.0
1741094637.1826766,5183,755.0
1741094637.564367,5201,263.0
1741094637.7372718,5209,178.0
1741094638.4007318,5240,600.0
1741094638.9784598,5267,655.0
1741094639.4702814,5290,-1180.0
1741094640.0876305,5319,-432.0
1741094640.3210852,5330,308.0
1741094640.6615553,5346,-1057.0
1741094640.9704895,5360,780.0
1741094640.9904242,5361,140.0
1741094641.4133081,5381,645.0
1741094642.2578793,5421,-1461.0
1741094642.6625779,5440,885.0
1741094642.7243443,5443,-1005.0
1741094642.82653,5448,-1086.0
1741094643.6220002,5485,-1020.0
1741094644.2522905,5492,-282.0
1741094644.3534324,5496,80.0
1741094644.480605,5502,100.0
1741094644.6069798,5508,30.0
1741094644.7823994,5516,840.0
1741094644.8223808,5518,-1041.0
1741094645.3315043,5542,-105.0
1741094645.5005622,5550,565.0
1741094645.8575976,5567,785.0
1741094646.0070667,5574,705.0
1741094646.2675433,5586,90.0
1741094646.308434,5588,960.0
1741094646.436349,5594,-395.0
1741094646.6905074,5606,-2112.0
1741094646.796515,5611,-231.0
1741094647.0130248,5621,685.0
1741094647.2272983,5631,720.0
1741094647.932742,5659,28.0
1741094647.973787,5661,460.0
1741094648.0554507,5665,-726.0
1741094648.3741345,5680,760.0
1741094649.252494,5721,740.0
1741094649.3163464,5724,880.0
1741094649.6962793,5742,850.0
1741094650.0720913,5760,-1512.0
1741094650.431583,5777,960.0
1741094650.490857,5780,-1992.0
1741094650.5952518,5785,-15.0
1741094650.7045012,5790,515.0
1741094651.08945,5808,20.0
1741094651.1112585,5809,840.0
1741094651.470913,5826,610.0
1741094651.5369825,5829,945.0
1741094651.678875,5836,528.0
1741094652.7002127,5863,840.0
1741094652.7423356,5865,705.0
1741094652.891103,5872,900.0
1741094653.2729604,5890,-1459.0
1741094653.4617977,5899,1420.0
1741094653.6549578,5908,662.0
1741094653.861704,5918,1060.0
1741094654.1084461,5929,450.0
1741094654.221108,5934,-166.0
1741094654.6529095,5953,-2864.0
1741094654.7586231,5958,-1071.0
1741094654.8019664,5960,-552.0
1741094654.8867388,5964,-538.0
1741094655.0903606,5973,75.0
1741094655.47898,5991,605.0
1741094655.9227257,6011,890.0
1741094656.0214107,6016,785.0
1741094656.2095544,6025,-480.0
1741094656.3364732,6031,-366.0
1741094656.4371657,6036,-1005.0
1741094656.5015805,6039,235.0
1741094656.957092,6061,895.0
1741094657.3384128,6079,740.0
1741094657.4274514,6083,540.0
1741094657.5318286,6088,-32.0
1741094657.8687115,6104,665.0
1741094657.9094722,6106,-1728.0
1741094658.2385552,6122,13.0
1741094658.282982,6124,640.0
1741094658.4099529,6130,950.0
1741094658.4517517,6132,-245.0
1741094658.4927943,6134,840.0
1741094658.7387955,6146,-1380.0
1741094658.78173,6148,420.0
1741094658.8224256,6150,-770.0
1741094659.3027937,6173,815.0
1741094659.4888349,6182,915.0
1741094659.5528383,6185,595.0
1741094659.8871567,6201,960.0
1741094660.115519,6212,765.0
1741094660.1553168,6214,319.0
1741094660.2763536,6220,410.0
1741094660.5461335,6233,-1450.0
1741094660.648791,6238,420.0
1741094661.336396,6251,950.0
1741094662.1523912,6290,795.0
1741094662.6896396,6313,-207.0
1741094662.7760773,6317,840.0
1741094662.7973588,6318,1240.0
1741094662.9466722,6325,338.0
1741094663.3192215,6342,705.0
1741094663.555653,6353,-1147.0
1741094663.787556,6364,-627.0
1741094663.9383578,6371,540.0
1741094664.0705867,6377,-297.0
1741094664.5795496,6401,850.0
1741094665.7555676,6456,510.0
1741094665.8392673,6460,727.0
1741094666.116138,6473,-1317.0
1741094666.4372976,6488,-87.0
1741094666.6061184,6496,-1704.0
1741094666.627129,6497,245.0
1741094666.7109294,6501,960.0
1741094666.9286604,6511,-160.0
1741094667.1432915,6521,960.0
1741094667.165361,6522,620.0
1741094667.186232,6523,885.0
1741094667.3517847,6531,-720.0
1741094667.7781842,6551,280.0
1741094668.3181534,6575,810.0
1741094668.4627419,6582,-672.0
1741094668.5254092,6585,710.0
1741094668.7406845,6595,815.0
1741094668.9314854,6604,405.0
1741094668.9954493,6607,5.0
1741094669.6578615,6617,600.0
1741094669.7652626,6622,86.0
1741094670.6185033,6658,925.0
1741094670.81425,6667,840.0
1741094670.8553681,6669,-1016.0
1741094670.9392037,6673,785.0
1741094671.0663676,6679,735.0
1741094671.1314662,6682,565.0
1741094671.2827735,6689,-840.0
1741094671.4512079,6697,528.0
1741094671.5124793,6700,442.0
1741094671.6796582,6708,840.0
1741094671.7654338,6712,-1807.0
1741094672.3331485,6739,570.0
1741094672.4236083,6743,415.0
1741094672.6584487,6754,835.0
1741094672.891509,6765,720.0
1741094673.1442318,6777,600.0
1741094674.0221014,6818,415.0
1741094674.3384879,6833,-572.0
1741094674.6359115,6847,-1122.0
1741094674.8069515,6855,460.0
1741094675.101833,6869,865.0
1741094675.1219237,6870,900.0
1741094675.6862533,6896,840.0
1741094675.982794,6910,-912.0
1741094676.5126421,6935,320.0
1741094677.141576,6964,825.0
1741094677.2053413,6967,-1032.0
1741094677.332786,6973,855.0
1741094677.7082777,6991,-680.0
1741094677.751636,6993,760.0
1741094678.6719635,7011,-195.0
1741094678.7546,7015,745.0
1741094679.2905495,7040,-1057.0
1741094679.4386406,7047,685.0
1741094679.7175274,7060,990.0
1741094679.8407583,7066,-531.0
1741094680.409629,7092,545.0
1741094680.731832,7107,850.0
1741094680.8997397,7115,475.0
1741094680.9230561,7116,800.0
1741094681.382905,7138,755.0
1741094681.4663248,7142,-486.0
1741094681.7698185,7156,145.0
1741094682.0206165,7168,715.0
1741094682.0405173,7169,752.0
1741094682.1892514,7176,760.0
1741094682.4881968,7190,980.0
1741094682.6153872,7196,890.0
1741094682.8101237,7205,765.0
1741094683.0017996,7214,790.0
1741094683.0463412,7216,505.0
1741094683.0679617,7217,554.0
1741094683.4721417,7236,1020.0
1741094683.537248,7239,960.0
1741094683.7252848,7248,690.0
1741094684.0107298,7261,-818.0
1741094684.5192888,7285,840.0
1741094684.8619106,7301,840.0
1741094685.0953193,7312,774.0
1741094685.482424,7330,870.0
1741094685.6956692,7340,-432.0
1741094685.7179248,7341,345.0
1741094685.8465462,7347,990.0
1741094685.9995039,7354,840.0
1741094686.087603,7358,732.0
1741094686.108403,7359,942.0
1741094686.1304789,7360,950.0
1741094687.0469832,7382,315.0
1741094687.0685318,7383,980.0
1741094687.1525722,7387,-604.0
1741094687.1934688,7389,-1320.0
1741094687.3871534,7398,-1267.0
1741094687.4712138,7402,1090.0
1741094688.0954459,7431,455.0
1741094688.1172953,7432,1090.0
1741094688.3052993,7441,471.0
1741094688.371102,7444,490.0
1741094688.519365,7451,840.0
1741094688.7287903,7461,360.0
1741094688.7506194,7462,960.0
1741094688.7904599,7464,-727.0
1741094688.8975494,7469,649.0
1741094689.1127403,7479,960.0
1741094689.4942734,7497,-1653.0
1741094689.6328382,7503,615.0
1741094689.6530523,7504,-1307.0
1741094689.8207574,7512,-689.0
1741094690.2187722,7531,840.0
1741094690.5787067,7548,-2255.0
1741094691.633085,7597,-252.0
1741094691.9282906,7610,880.0
1741094691.9905806,7613,-1072.0
1741094692.6507676,7644,250.0
1741094692.6709137,7645,1000.0
1741094693.035067,7662,620.0
1741094693.2476795,7672,430.0
1741094693.3116357,7675,340.0
1741094693.3530493,7677,0.0
1741094693.5886211,7688,-182.0
1741094693.724391,7694,665.0
1741094693.877762,7701,-922.0
1741094694.2696543,7719,683.0
1741094694.290394,7720,795.0
1741094694.3823977,7724,873.0
1741094694.4455142,7727,1020.0
1741094694.489245,7729,745.0
1741094694.7894511,7743,870.0
1741094694.8774297,7747,630.0
1741094695.1162074,7758,600.0
1741094695.1824117,7761,1398.0
1741094696.1122026,7781,560.0
1741094696.2840495,7789,840.0
1741094696.5078359,7799,1030.0
1741094696.7773762,7811,940.0
1741094697.265345,7834,780.0
1741094697.3787706,7839,1240.0
1741094697.7569475,7856,975.0
1741094698.7388835,7900,0.0
1741094698.7630389,7901,940.0
1741094698.8514526,7905,855.0
1741094699.4541934,7933,-330.0
1741094700.386755,7976,960.0
1741094700.5678034,7984,690.0
1741094700.734066,7992,1130.0
1741094700.7554774,7993,1480.0
1741094701.4896576,8023,1070.0
1741094701.5761461,8027,915.0
1741094701.8031125,8038,210.0
1741094702.0514853,8050,70.0
1741094702.1140573,8053,740.0
1741094702.154312,8055,740.0
1741094702.2423887,8059,960.0
1741094702.4094405,8067,935.0
1741094703.6738384,8127,865.0
1741094703.8043096,8133,870.0
1741094703.8240526,8134,-1470.0
1741094704.6243987,8151,-233.0
1741094704.773765,8158,960.0
1741094705.2608392,8181,31.0
1741094705.3426342,8185,360.0
1741094705.64618,8199,918.0
1741094706.0054314,8216,-1272.0
1741094706.1373923,8222,980.0
1741094706.4184887,8235,600.0
1741094706.8433542,8255,920.0
1741094707.0342615,8264,-90.0
1741094707.3757675,8280,-72.0
1741094707.4221156,8282,585.0
1741094707.6106899,8291,-1359.0
1741094707.8005857,8300,945.0
1741094707.9805486,8308,366.0
1741094708.407199,8328,-960.0
1741094708.4493887,8330,690.0
1741094708.511527,8333,-554.0
1741094708.551771,8335,-1946.0
1741094708.6807687,8341,800.0
1741094708.9390495,8353,610.0
1741094708.9613585,8354,945.0
1741094709.1072059,8361,930.0
1741094709.1714072,8364,752.0
1741094709.2740119,8369,750.0
1741094709.4258244,8376,990.0
1741094709.4686859,8378,1120.0
1741094710.5543754,8429,960.0
1741094710.7893147,8440,775.0
1741094710.9631464,8448,960.0
1741094711.298309,8464,960.0
1741094711.3861895,8468,730.0
1741094711.4070532,8469,960.0
1741094711.4487462,8471,309.0
1741094711.65952,8481,960.0
1741094711.742583,8485,572.0
1741094711.8284905,8489,824.0
1741094712.0240204,8498,715.0
1741094712.0448587,8499,-817.0
1741094712.1527317,8504,1020.0
1741094712.2344444,8508,-1797.0
1741094712.2542548,8509,160.0
1741094712.5706944,8524,960.0
1741094713.6597562,8555,760.0
1741094713.9174197,8567,850.0
1741094714.071777,8574,765.0
1741094714.1771924,8579,990.0
1741094714.4766066,8593,980.0
1741094714.66938,8602,770.0
1741094714.9923062,8617,333.0
1741094715.2243893,8628,-919.0
1741094715.3737566,8635,565.0
1741094715.3977532,8636,700.0
1741094715.595264,8645,860.0
1741094716.390752,8683,-455.0
1741094716.4569638,8686,915.0
1741094716.4991248,8688,865.0
1741094716.564231,8691,990.0
1741094716.5853133,8692,465.0
1741094716.670109,8696,1035.0
1741094717.3517804,8728,1110.0
1741094717.6465602,8742,640.0
1741094718.3426478,8775,-732.0
1741094718.4300735,8779,700.0
1741094718.8118896,8797,1010.0
1741094718.917525,8802,675.0
1741094719.235157,8817,1120.0
1741094719.2993476,8820,1130.0
1741094719.3632467,8823,660.0
1741094719.820734,8844,-1740.0
1741094720.0540183,8855,480.0
1741094720.3505473,8869,-614.0
1741094720.5582488,8879,885.0
1741094720.6221166,8882,1010.0
1741094720.7069623,8886,960.0
1741094721.0582368,8903,920.0
1741094721.101836,8905,365.0
1741094721.1627917,8908,755.0
1741094722.0398335,8929,900.0
1741094722.0829718,8931,935.0
1741094722.1887667,8936,840.0
1741094722.4175158,8947,405.0
1741094722.5825877,8955,1050.0
1741094722.6661243,8959,1360.0
1741094723.025404,8976,1100.0
1741094723.1514049,8982,1057.0
1741094723.356238,8992,960.0
1741094723.3975406,8994,960.0
1741094723.5211964,9000,765.0
1741094723.745265,9005,1050.0
1741094723.8527439,9010,755.0
1741094723.9128726,9013,825.0
1741094724.2292027,9028,960.0
1741094724.2484493,9029,285.0
1741094724.8097873,9056,-360.0
1741094724.9809446,9064,840.0
1741094725.1904392,9074,930.0
1741094725.4343088,9085,920.0
1741094725.869708,9106,960.0
1741094726.222537,9123,775.0
1741094726.2427285,9124,485.0
1741094726.9903014,9156,915.0
1741094727.0124085,9157,1080.0
1741094727.1363757,9163,370.0
1741094728.215428,9215,960.0
1741094728.2594674,9217,820.0
1741094728.4715934,9227,655.0
1741094728.616324,9234,960.0
1741094729.1740026,9261,840.0
1741094729.6315558,9282,680.0
1741094729.838792,9292,580.0
1741094730.1793897,9308,885.0
1741094730.220624,9310,634.0
1741094730.262777,9312,840.0
1741094730.8105168,9317,825.0
1741094731.4766114,9349,635.0
1741094731.5809774,9354,1262.0
1741094731.8094654,9365,830.0
