Wall time,Step,Value
1741429447.2718296,1042,0.7022743225097656
1741429447.4128525,1048,0.7799966931343079
1741429447.7998273,1064,0.5894608497619629
1741429447.8473377,1066,0.5849313139915466
1741429447.9171941,1069,0.5709176063537598
1741429448.175983,1080,0.5546565055847168
1741429448.5409446,1095,0.5490193367004395
1741429448.6118903,1098,0.5535138845443726
1741429449.0976646,1118,0.5553774237632751
1741429449.3844576,1130,0.5522655248641968
1741429449.8910737,1150,0.5421207547187805
1741429450.6037993,1179,0.5420553088188171
1741429450.677278,1182,0.534481406211853
1741429450.8995228,1191,0.5348564386367798
1741429451.2980497,1207,0.5402280688285828
1741429451.347817,1209,0.5485658049583435
1741429452.420872,1253,0.5142112970352173
1741429452.5464048,1258,0.5114618539810181
1741429452.94006,1273,0.5006421208381653
1741429453.0870576,1279,0.5066279172897339
1741429453.2092772,1284,0.5118987560272217
1741429453.3897824,1291,0.5015040040016174
1741429453.531196,1297,0.48387736082077026
1741429453.990135,1316,0.47609370946884155
1741429454.3949506,1332,0.4631396234035492
1741429454.4440444,1334,0.46180248260498047
1741429454.6363728,1342,0.48150357604026794
1741429455.1547995,1363,0.4599522352218628
1741429455.3540423,1371,0.44173502922058105
1741429455.8467278,1391,0.42998090386390686
1741429457.6874082,1445,0.42216604948043823
1741429457.712895,1446,0.4180392622947693
1741429458.1436732,1463,0.4137006402015686
1741429458.218553,1466,0.40853267908096313
1741429458.2898438,1469,0.42397594451904297
1741429458.670788,1484,0.376371830701828
1741429458.74641,1487,0.4012405276298523
1741429458.7701774,1488,0.3777352273464203
1741429459.013967,1498,0.38385072350502014
1741429459.5463998,1517,0.3618907034397125
1741429460.112084,1538,0.3430580794811249
1741429460.5466363,1555,0.3388185203075409
1741429460.6707785,1560,0.33845585584640503
1741429461.3856108,1587,0.43776634335517883
1741429461.6454425,1597,0.3869504928588867
1741429461.8110397,1603,0.37388303875923157
1741429461.9847324,1610,0.36952531337738037
1741429462.0118065,1611,0.3664727807044983
1741429462.8544092,1644,0.36319342255592346
1741429462.902976,1646,0.3701532781124115
1741429463.210899,1658,0.3601263463497162
1741429463.3854039,1665,0.3691069483757019
1741429463.4093924,1666,0.3536587357521057
1741429463.4577322,1668,0.3537153899669647
1741429463.5329897,1671,0.34564706683158875
1741429463.5839164,1673,0.35470494627952576
1741429463.8885243,1685,0.3613177239894867
1741429464.1361978,1695,0.3654451370239258
1741429465.219689,1738,0.36188408732414246
1741429465.3295448,1742,0.31675687432289124
1741429465.4294457,1746,0.3246111571788788
1741429465.6263306,1754,0.3264099657535553
1741429466.3010128,1763,0.34635260701179504
1741429466.6452448,1776,0.3468698263168335
1741429466.7457135,1780,0.3384478986263275
1741429466.9694512,1789,0.30917081236839294
1741429467.0707808,1793,0.3294559419155121
1741429467.1212037,1795,0.325270414352417
1741429467.1707675,1797,0.32232046127319336
1741429467.3540323,1804,0.34733328223228455
1741429467.4811537,1809,0.30860114097595215
1741429467.5321012,1811,0.33447444438934326
1741429467.6596208,1816,0.3247326612472534
1741429467.71112,1818,0.33107075095176697
1741429467.81134,1822,0.3179240822792053
1741429467.912073,1826,0.3366364538669586
1741429468.0732272,1832,0.32758617401123047
1741429468.097146,1833,0.32469624280929565
1741429468.6752782,1856,0.3146052956581116
1741429468.7745805,1860,0.34536799788475037
1741429469.6309175,1893,0.34035348892211914
1741429469.809712,1900,0.3471018671989441
1741429469.9640534,1906,0.36062732338905334
1741429470.3200114,1920,0.3598495423793793
1741429470.4265442,1924,0.3673858642578125
1741429470.5932982,1931,0.3606709837913513
1741429470.641245,1933,0.3475596606731415
1741429470.8459566,1941,0.34845787286758423
1741429471.2174404,1955,0.34007343649864197
1741429471.2437115,1956,0.34653493762016296
1741429471.4964974,1966,0.32974421977996826
1741429471.5709264,1969,0.30627909302711487
1741429471.8009815,1978,0.34474286437034607
1741429472.0131493,1986,0.3241001069545746
1741429472.2410462,1995,0.34322303533554077
1741429472.2664766,1996,0.327282577753067
1741429472.4187229,2002,0.3150677978992462
1741429472.4433613,2003,0.3133033812046051
1741429472.5722995,2008,0.2837086617946625
1741429473.039999,2026,0.3165794610977173
1741429473.1163003,2029,0.3150583803653717
1741429473.3451164,2038,0.3390997350215912
1741429474.1320276,2068,0.39151981472969055
1741429474.4661164,2081,0.33156895637512207
1741429474.606512,2087,0.3424542546272278
1741429474.6808357,2090,0.3219894468784332
1741429474.7293139,2092,0.3518159091472626
1741429474.8264832,2096,0.33332663774490356
1741429474.9879236,2102,0.3460620045661926
1741429475.1129932,2107,0.3469110131263733
1741429475.3552344,2117,0.2826390564441681
1741429475.501891,2123,0.3269103467464447
1741429475.6272469,2128,0.32457947731018066
1741429475.8896017,2138,0.3172280788421631
1741429477.3255596,2180,0.3266642093658447
1741429477.4163916,2184,0.3018015921115875
1741429477.4400604,2185,0.3010866045951843
1741429477.4632325,2186,0.34285488724708557
1741429477.9010963,2204,0.3500031530857086
1741429478.215399,2217,0.3098713755607605
1741429478.529514,2230,0.33233368396759033
1741429479.1495724,2256,0.33861345052719116
1741429479.4471977,2268,0.4412127137184143
1741429479.7142606,2279,0.389168918132782
1741429479.8021057,2282,0.36480680108070374
1741429479.8744652,2285,0.36845308542251587
1741429480.3478723,2305,0.3271220922470093
1741429480.4986904,2311,0.3102816641330719
1741429480.6618178,2318,0.31525933742523193
1741429480.8075428,2324,0.31055164337158203
1741429481.187989,2340,0.3300274908542633
1741429481.2691085,2343,0.3404785990715027
1741429481.5335433,2354,0.30132681131362915
1741429481.607414,2357,0.35404708981513977
1741429481.6794858,2360,0.3158002495765686
1741429481.7032993,2361,0.32315531373023987
1741429482.8872306,2409,0.3554717004299164
1741429482.9610996,2412,0.35232973098754883
1741429483.0321004,2415,0.4065445363521576
1741429483.1523504,2416,0.327668160200119
1741429483.688429,2438,0.35272037982940674
1741429483.9843712,2450,0.3394174873828888
1741429484.2252576,2460,0.3280201852321625
1741429484.3308623,2464,0.32256126403808594
1741429484.924515,2489,0.30147576332092285
1741429484.9478424,2490,0.3117997646331787
1741429485.6418405,2501,0.3311440050601959
1741429485.8281052,2509,0.30825915932655334
1741429485.9220312,2513,0.3109007477760315
1741429485.9695132,2515,0.3133484423160553
1741429486.7352993,2547,0.3116920590400696
1741429486.8431497,2551,0.31725865602493286
1741429487.4462328,2576,0.3039169907569885
1741429487.8443763,2592,0.3127549886703491
1741429487.867928,2593,0.31463080644607544
1741429488.2220447,2608,0.34691986441612244
1741429488.32955,2612,0.3393384516239166
1741429488.7095022,2628,0.34105396270751953
1741429488.732984,2629,0.35373401641845703
1741429489.2684875,2651,0.3425569534301758
1741429489.3919933,2656,0.3303925693035126
1741429489.5096855,2661,0.3528152108192444
1741429489.5864534,2664,0.3276728391647339
1741429489.7053406,2669,0.3216111660003662
1741429489.7962854,2672,0.30902615189552307
1741429490.0836751,2684,0.29580235481262207
1741429490.2824478,2692,0.29025495052337646
1741429490.445213,2699,0.3171643018722534
1741429490.6258614,2706,0.3118343949317932
1741429490.8441892,2715,0.3059070408344269
1741429490.9458964,2719,0.2792534828186035
