Wall time,Step,Value
1741463247.3094676,2340,52978.09375
1741463247.387082,2343,52967.7890625
1741463247.6328342,2354,56564.96875
1741463247.6988719,2357,54907.48828125
1741463247.7633436,2360,58410.56640625
1741463247.7851763,2361,59433.44921875
1741463248.870413,2409,52437.5
1741463248.935776,2412,55545.9765625
1741463249.0016787,2415,62531.32421875
1741463249.0239124,2416,55676.3203125
1741463249.5305297,2438,67699.625
1741463249.7952373,2450,60690.1015625
1741463250.0144355,2460,53066.2734375
1741463250.1159678,2464,58649.796875
1741463251.1183798,2489,51005.95703125
1741463251.140867,2490,51050.01171875
1741463251.3957827,2501,52437.44921875
1741463251.5741284,2509,53812.875
1741463251.6622627,2513,52454.9296875
1741463251.705798,2515,53314.49609375
1741463252.4321952,2547,47136.53125
1741463252.5314252,2551,47419.7890625
1741463253.0768952,2576,52995.24609375
1741463253.4327233,2592,50163.93359375
1741463253.4533436,2593,50471.59375
1741463253.7724197,2608,48215.24609375
1741463253.867827,2612,49027.66015625
1741463254.2030237,2628,42939.2578125
1741463254.2244022,2629,45185.8046875
1741463254.7070625,2651,42115.8359375
1741463254.8138218,2656,42755.90234375
1741463254.920502,2661,42047.359375
1741463254.9867592,2664,43523.28515625
1741463255.0944202,2669,42890.38671875
1741463255.172154,2672,43448.75
1741463255.4364073,2684,40856.43359375
1741463255.611534,2692,43486.2734375
1741463255.7613564,2699,39129.6484375
1741463255.9263542,2706,41648.6875
1741463256.1222234,2715,36100.6015625
1741463256.214937,2719,34736.2578125
1741463256.2608993,2721,36888.15625
1741463256.3054473,2723,35793.63671875
1741463256.3710752,2726,37606.0859375
1741463256.5349782,2733,34653.78125
1741463256.7330978,2742,38774.73828125
1741463256.9479597,2752,37600.66015625
1741463257.0391326,2756,36828.6875
1741463257.083594,2758,37180.72265625
1741463257.1598074,2761,39217.6875
1741463257.2723453,2766,37937.7265625
1741463257.3393378,2769,38424.6640625
1741463257.3597577,2770,39927.69140625
1741463257.7970347,2790,42187.5078125
1741463258.0112329,2799,41123.06640625
1741463258.143717,2805,36873.37109375
1741463258.2983272,2812,37299.4609375
1741463258.319788,2813,36095.47265625
1741463258.5302498,2822,36806.671875
1741463258.6856477,2829,35094.59375
1741463259.567175,2850,39866.08984375
1741463259.665133,2854,37572.64453125
1741463259.8899744,2864,34478.80078125
1741463259.9853237,2868,37080.90625
1741463260.1833475,2877,36593.4921875
1741463260.4851165,2890,32390.078125
1741463260.5527587,2893,34856.2109375
1741463260.6911242,2899,36630.2421875
1741463260.7350454,2901,36486.09375
1741463261.5472198,2935,35172.53515625
1741463261.696306,2941,34601.51953125
1741463262.0740988,2958,39398.90625
1741463262.295568,2968,37450.5
1741463262.3716013,2971,42213.2578125
1741463262.416471,2973,43135.94140625
1741463262.8100288,2991,47650.0859375
1741463263.245792,3005,49447.17578125
1741463263.2920206,3007,47326.5
1741463263.6857119,3025,45791.4296875
1741463263.7783608,3029,44810.3125
1741463263.9627416,3037,38994.76171875
1741463264.330663,3054,41138.16015625
1741463264.4615242,3060,36512.890625
1741463264.986822,3084,36469.640625
1741463265.2819118,3097,37624.484375
1741463265.3486807,3100,36207.25
1741463265.3709793,3101,39481.796875
1741463265.4150252,3103,41587.2578125
1741463265.4589868,3105,37576.359375
1741463265.557257,3109,33785.98046875
1741463265.6410148,3113,35517.359375
1741463265.7927463,3120,39385.23828125
1741463266.133909,3135,38032.640625
1741463266.8994112,3169,38503.375
1741463266.9888065,3173,40469.7578125
1741463267.1424997,3180,44003.125
1741463267.3509755,3189,51079.765625
1741463267.6124399,3201,41425.3828125
1741463267.8397126,3211,39739.15625
1741463267.8825693,3213,42590.90625
1741463268.357351,3215,39932.4453125
1741463268.4690568,3220,39768.5625
1741463268.537319,3223,39814.328125
1741463268.7154605,3231,37017.0625
1741463268.802535,3235,35898.53515625
1741463269.2560623,3255,33478.7734375
1741463269.3678622,3260,33470.1953125
1741463269.3898196,3261,33895.6015625
1741463269.4337518,3263,35467.55859375
1741463269.499275,3266,34187.4296875
1741463269.5864139,3270,33986.8359375
1741463269.6183803,3271,32770.1640625
1741463269.7699263,3278,34538.8359375
1741463269.83475,3281,36192.62890625
1741463269.9434764,3286,34752.0
1741463270.3731902,3305,34516.3203125
1741463270.5937555,3315,32586.931640625
1741463270.7246165,3321,34525.6171875
1741463270.8531754,3327,36862.9765625
1741463270.9574966,3331,31175.82421875
1741463271.2228987,3343,29090.6875
1741463271.2440891,3344,37354.609375
1741463271.7962635,3369,30720.52734375
1741463272.0710492,3378,29567.38671875
1741463272.8288412,3413,30124.6171875
1741463272.8500662,3414,31409.080078125
1741463272.8943372,3416,35354.4375
1741463273.8667946,3460,39075.0859375
1741463274.040311,3468,34752.01953125
1741463274.1905453,3475,30261.474609375
1741463274.2328737,3477,36023.53125
1741463274.2750306,3479,36146.4921875
1741463274.3936489,3484,32903.015625
1741463274.9382515,3509,32964.2734375
1741463274.9585402,3510,28143.380859375
1741463275.1919837,3520,32300.607421875
1741463275.2373307,3522,34469.0546875
1741463275.3570204,3527,33978.15625
1741463275.6931293,3541,37419.02734375
1741463275.8382,3547,34105.71875
1741463276.053358,3556,31987.541015625
1741463276.3911736,3571,28474.8046875
1741463276.4798143,3575,30929.021484375
1741463276.9617412,3577,33491.453125
1741463277.5287564,3602,34092.85546875
1741463277.7905858,3614,31644.5625
1741463278.009522,3624,28910.189453125
1741463278.1393619,3630,30020.5859375
1741463278.5264769,3647,27899.125
1741463278.6585612,3653,28763.525390625
1741463278.6806383,3654,26676.8984375
1741463278.995573,3668,25228.63671875
1741463279.1319144,3674,29496.48046875
1741463279.2411754,3679,27029.58984375
1741463279.7575939,3702,28886.0546875
1741463279.910898,3709,32971.3046875
1741463280.0227368,3714,34135.5390625
1741463280.3157518,3727,53765.78125
1741463280.4685514,3734,49920.328125
1741463280.801251,3749,45016.30078125
1741463281.0815094,3761,40579.6171875
1741463281.1467679,3764,45174.41796875
1741463281.4516594,3778,39553.4375
1741463281.5269365,3781,42932.875
1741463282.2265408,3813,32706.865234375
1741463282.248041,3814,33832.3203125
1741463282.2703037,3815,38196.40625
1741463282.6615121,3833,33706.2109375
1741463282.9891396,3848,33006.5234375
1741463284.03755,3896,29960.466796875
1741463284.2414775,3905,32801.90625
1741463284.4371953,3914,30920.921875
1741463284.5676534,3920,32282.224609375
1741463285.0366614,3941,32365.99609375
1741463285.0791843,3943,27539.548828125
1741463285.1012795,3944,27771.22265625
1741463286.5910425,3991,34876.71875
1741463286.7629414,3999,33849.8046875
1741463287.3644423,4022,27919.400390625
1741463287.5678778,4031,29471.19921875
1741463287.658911,4035,27820.28515625
1741463287.744381,4039,25970.208984375
1741463288.0156739,4051,27167.03125
1741463288.078403,4054,28017.16015625
1741463288.250287,4062,27446.6015625
1741463288.3148477,4065,38002.76953125
1741463288.848661,4089,33674.3671875
1741463288.9324555,4093,33711.61328125
1741463288.9751134,4095,33830.5
1741463289.6031954,4123,31251.27734375
1741463290.1649852,4146,31804.5546875
1741463290.5060654,4161,31398.9296875
1741463290.6910992,4169,30132.27734375
1741463290.825402,4174,35030.2109375
1741463290.9530358,4179,27906.869140625
1741463291.1064653,4185,30825.5625
1741463291.4759521,4201,29481.7890625
1741463291.8755846,4219,28043.55078125
1741463291.896798,4220,32085.435546875
1741463292.0522242,4227,26149.953125
1741463292.1209905,4230,28248.3984375
1741463292.6676536,4254,26419.02734375
1741463292.736448,4257,26444.89453125
1741463292.9037442,4264,26047.978515625
1741463292.970007,4267,25788.4375
1741463292.992795,4268,21637.166015625
1741463293.0380116,4270,24002.04296875
1741463293.0598722,4271,24520.66796875
1741463293.7200286,4296,25101.109375
1741463293.9168656,4305,27545.33203125
1741463294.8901875,4329,27187.400390625
1741463295.0684724,4337,29067.265625
1741463295.3827934,4351,24262.025390625
1741463295.4042165,4352,30868.376953125
1741463295.7782686,4369,26469.9609375
1741463296.4243326,4398,24003.984375
1741463296.4707925,4400,21743.2734375
1741463296.701611,4410,28967.75390625
1741463297.0837226,4427,27071.58984375
1741463297.1916509,4432,32646.125
1741463297.6843305,4454,35254.78125
1741463297.750402,4457,29596.625
1741463297.858215,4462,32813.79296875
1741463298.1098506,4473,27170.87109375
1741463298.1565897,4475,28469.26171875
1741463298.306987,4482,33728.91796875
1741463298.4399161,4488,27673.59375
1741463298.5952952,4495,30310.1015625
1741463298.7371285,4501,29961.25
1741463298.8029978,4504,27718.63671875
1741463299.1826112,4521,26065.57421875
1741463299.4527054,4533,25215.34765625
1741463299.5182416,4536,28356.83203125
1741463299.673722,4543,28518.16015625
1741463300.0284357,4559,23166.0703125
1741463300.0820205,4561,23733.28515625
1741463300.2185652,4567,22919.75
1741463300.3047664,4571,24763.19921875
1741463300.6532373,4587,23893.55078125
1741463301.0336432,4604,23886.79296875
1741463301.4974215,4624,24371.41796875
1741463301.892353,4642,24251.318359375
1741463301.9364996,4644,21537.935546875
1741463301.9818676,4646,20844.017578125
1741463302.0482776,4649,22201.90234375
1741463302.1262326,4652,21822.03125
1741463302.49956,4669,24923.60546875
1741463302.741642,4680,23055.69140625
1741463303.0659556,4694,22973.05859375
1741463304.1596434,4724,23196.7109375
1741463304.2037325,4726,28135.109375
1741463304.742898,4750,24426.2265625
1741463304.8285024,4754,27004.828125
1741463304.8726537,4756,26837.7265625
1741463305.0076685,4762,25082.63671875
1741463305.0741878,4765,24266.037109375
1741463305.122931,4767,24445.880859375
1741463305.33162,4776,23208.904296875
1741463305.4890015,4783,26659.9140625
1741463305.7761626,4796,26336.763671875
1741463305.96354,4804,26158.619140625
1741463306.2615907,4817,26257.896484375
1741463306.30606,4819,25112.7421875
1741463306.3741217,4822,25129.029296875
1741463306.7453535,4838,26223.42578125
1741463306.8605134,4843,24449.5859375
1741463306.9045038,4845,23694.21875
1741463307.12823,4855,29444.01953125
1741463307.216577,4859,26859.9140625
1741463307.8657358,4888,25400.46875
1741463307.9831328,4893,22637.609375
1741463308.1370935,4900,25273.681640625
1741463309.1391556,4944,23754.42578125
1741463309.3254137,4952,32660.68359375
1741463309.4793634,4959,30253.6484375
1741463309.5688317,4963,32408.2265625
1741463309.8150957,4974,32813.48828125
1741463309.9489033,4980,38899.828125
1741463310.0974565,4986,35731.4453125
1741463310.5947328,5008,33706.48828125
1741463310.858125,5019,31758.591796875
1741463310.9709706,5024,32482.447265625
1741463311.1786726,5033,30169.392578125
1741463311.2026057,5034,32473.662109375
1741463311.4935117,5046,35325.09765625
1741463311.7407281,5057,29871.3203125
1741463311.8139474,5060,31267.056640625
1741463312.4704351,5070,34137.0859375
1741463313.5409682,5117,39831.0
1741463313.6510358,5122,37896.734375
1741463313.6737916,5123,43269.8671875
1741463313.918874,5133,40352.4453125
1741463315.5794508,5206,32406.2421875
1741463315.8228126,5217,31334.45703125
1741463315.8450108,5218,31602.8125
1741463315.889503,5220,28937.37109375
1741463315.946944,5222,29257.02734375
1741463316.0135186,5225,30038.93359375
1741463316.0371726,5226,30103.072265625
1741463316.6092992,5251,28701.91796875
1741463316.7210171,5256,34795.546875
1741463316.7883542,5259,32206.806640625
1741463316.970442,5267,30991.73046875
1741463317.224368,5278,28879.53125
1741463317.4400215,5287,30995.140625
1741463317.5067039,5290,30873.32421875
1741463317.5285046,5291,30741.279296875
1741463317.8663487,5306,36968.24609375
1741463318.2757094,5322,33571.03515625
1741463318.4096005,5328,34614.00390625
1741463318.4999385,5332,33328.6484375
1741463318.7140517,5341,31130.93359375
1741463318.7577872,5343,35888.0
1741463318.965836,5352,34273.11328125
1741463319.0596697,5356,30303.6640625
1741463319.3129892,5367,31838.359375
1741463319.9174826,5393,32502.43359375
1741463320.133327,5402,32171.572265625
1741463320.4741335,5417,26260.40234375
1741463320.6345315,5424,24679.634765625
1741463320.7700872,5430,24185.53515625
1741463320.8747337,5434,26180.3203125
1741463320.8983319,5435,26836.13671875
1741463321.7688997,5454,23411.03125
1741463321.8373208,5457,23989.82421875
1741463322.681422,5493,25923.291015625
1741463322.8184123,5499,22628.759765625
1741463323.1530592,5514,23437.1796875
1741463323.197212,5516,25471.296875
1741463323.589114,5533,23098.76171875
1741463323.6100807,5534,25410.517578125
1741463324.055931,5553,22512.076171875
1741463324.079424,5554,22900.7109375
1741463324.1491694,5557,25736.94140625
1741463324.3618245,5566,23372.63671875
1741463324.6269705,5577,23336.06640625
1741463325.2143419,5602,24335.1484375
1741463325.2838342,5605,21868.3671875
1741463325.5450318,5616,25280.705078125
1741463325.612889,5619,23815.294921875
1741463325.6609414,5621,25441.62890625
1741463325.7069132,5623,24849.169921875
1741463325.9716556,5635,22511.447265625
1741463326.367483,5652,20433.775390625
1741463326.856752,5673,22358.15625
1741463327.015777,5680,22172.212890625
1741463327.1950395,5688,20826.47265625
1741463327.2863836,5692,21651.0703125
1741463327.458854,5699,22813.86328125
1741463327.4814134,5700,25449.048828125
1741463327.512552,5701,21933.962890625
1741463327.7345939,5711,23686.16796875
1741463328.3268611,5737,22471.24609375
1741463328.4391341,5742,20240.703125
1741463328.792767,5758,22020.57421875
1741463329.0457637,5769,23626.51171875
1741463329.1340802,5773,20553.2109375
1741463329.157013,5774,22606.4609375
1741463329.366847,5782,20436.96875
1741463329.5027275,5788,21630.755859375
1741463329.5854623,5791,20623.63671875
1741463329.7917197,5800,22241.3046875
1741463329.880709,5804,20824.53515625
1741463330.036694,5811,22402.7890625
1741463330.0587482,5812,24016.71484375
1741463330.6187854,5818,22473.55078125
1741463330.768988,5824,20294.9375
1741463330.8145876,5826,22239.634765625
1741463330.8840458,5829,20688.71875
1741463331.6703427,5864,20632.130859375
1741463331.9281933,5876,23193.9609375
1741463332.3592553,5895,21343.453125
1741463332.4065614,5897,21140.04296875
1741463332.903418,5918,21247.6875
1741463333.355341,5938,21079.400390625
1741463333.9000936,5962,20084.09375
1741463333.965273,5965,19209.01953125
1741463334.2638843,5978,19369.2421875
1741463334.4483182,5986,21049.6484375
1741463334.6483965,5995,21661.970703125
1741463334.7174442,5998,21843.5703125
1741463334.7610173,6000,20978.72265625
1741463334.9115272,6001,19752.05078125
1741463335.9235666,6045,22360.318359375
1741463336.0555065,6051,21836.484375
1741463336.1248233,6054,19638.193359375
1741463336.2916987,6061,18249.50390625
1741463336.5864067,6074,18042.24609375
1741463336.6320276,6076,18902.6640625
1741463336.6533914,6077,17877.546875
1741463336.813017,6084,19580.1796875
1741463337.232055,6102,20997.5078125
1741463337.7683415,6125,25129.16015625
1741463337.8786767,6130,23100.5
1741463338.331956,6150,22948.96875
1741463338.3878021,6152,23997.462890625
1741463338.52791,6158,24241.873046875
1741463339.1389976,6184,21705.484375
1741463339.2528014,6189,23653.109375
1741463339.550458,6202,23062.85546875
1741463339.6417882,6206,25262.50390625
1741463340.4773412,6224,26532.7734375
1741463340.6622922,6232,30302.65234375
1741463341.185233,6255,28912.6796875
1741463341.2755013,6259,28358.46484375
1741463341.364656,6263,29018.609375
1741463341.3867948,6264,28150.0078125
1741463341.9825077,6290,23297.25390625
1741463342.5177548,6313,20707.02734375
1741463343.205578,6342,21956.474609375
1741463343.4548578,6353,19635.359375
1741463343.8263574,6369,20685.328125
1741463344.1449404,6383,27508.29296875
1741463344.1663527,6384,26151.8515625
1741463344.617909,6404,23101.763671875
1741463345.1667712,6428,23612.6015625
1741463345.2128673,6430,22455.51171875
1741463345.5298665,6444,21629.58203125
1741463345.9725573,6463,20136.0
1741463346.038663,6466,19345.986328125
1741463346.1472356,6471,21352.923828125
1741463346.9898293,6508,22441.5
1741463347.1556578,6515,24840.82421875
1741463347.2433374,6519,19294.787109375
1741463347.3802218,6525,19303.828125
1741463347.5215693,6531,19856.7890625
1741463347.6359885,6536,18201.9765625
1741463347.7012947,6539,19523.01953125
1741463347.7563667,6541,22050.626953125
1741463348.3013186,6565,19080.697265625
1741463348.4876,6573,19146.619140625
1741463349.2951772,6590,20297.41015625
1741463349.41241,6595,18136.0859375
1741463349.4568243,6597,19027.35546875
1741463349.7309337,6609,17850.212890625
1741463349.7750788,6611,17328.296875
1741463349.907935,6617,20909.75390625
1741463350.1766312,6629,20504.16015625
1741463350.297643,6634,21472.3125
1741463350.5203838,6644,23049.3515625
1741463350.7529585,6654,21983.98046875
1741463351.41085,6682,22046.865234375
1741463351.4570282,6684,21218.00390625
1741463351.5476708,6688,21251.623046875
1741463351.9006917,6703,18766.30078125
1741463352.8410554,6744,35119.66796875
1741463352.9076836,6747,30028.205078125
1741463353.3395498,6765,28358.21484375
1741463353.795462,6783,26139.078125
1741463354.183386,6800,23789.1953125
1741463354.2498522,6803,26546.5390625
1741463354.3665376,6808,24739.9140625
1741463354.4966006,6813,25573.4609375
1741463354.9062717,6831,25910.9921875
1741463354.9285126,6832,22687.45703125
1741463355.3279274,6849,23727.07421875
1741463355.4022207,6852,26266.30078125
1741463355.5698228,6859,22069.75390625
1741463356.2267842,6886,26698.751953125
1741463356.272154,6888,25905.87109375
1741463356.436452,6895,26126.79296875
1741463356.8538716,6913,24714.953125
1741463356.8973668,6915,25625.505859375
1741463357.0533795,6922,26244.37109375
1741463357.2659721,6931,26121.12890625
1741463357.4870088,6941,22848.953125
1741463357.7284114,6952,23777.99609375
1741463357.813385,6956,20402.74609375
1741463357.8345044,6957,24800.193359375
1741463358.7139459,6976,26326.109375
1741463358.826426,6981,24076.1171875
1741463358.8706722,6983,23557.373046875
1741463358.9717357,6987,23525.984375
1741463359.1891518,6996,20125.388671875
1741463359.6951447,7014,24905.9140625
1741463360.1522634,7034,22265.41015625
1741463360.2629788,7039,20557.375
1741463360.4599028,7048,22001.74609375
1741463360.6019638,7054,21202.826171875
1741463360.6228292,7055,20316.265625
1741463360.7124772,7059,21386.3984375
1741463360.779516,7062,18175.2578125
1741463361.274056,7084,22351.39453125
1741463361.6723633,7102,21994.787109375
1741463361.766193,7106,22808.19921875
1741463361.885056,7111,23326.2578125
1741463362.2362554,7127,24991.115234375
1741463362.2799132,7129,24439.7109375
1741463362.4996688,7139,24116.060546875
1741463362.6450899,7145,24068.8203125
1741463362.6886685,7147,23324.2109375
1741463362.821371,7153,24126.189453125
1741463362.8647747,7155,23501.470703125
1741463362.908093,7157,25050.3984375
1741463363.175062,7169,25609.49609375
1741463363.230345,7171,25702.49609375
1741463363.2736177,7173,25298.77734375
1741463363.809567,7196,19821.71875
1741463364.0315738,7205,24027.001953125
1741463364.0964081,7208,21788.328125
1741463364.4524283,7224,24086.115234375
1741463364.6875677,7234,21039.8359375
1741463364.7098458,7235,21772.46484375
1741463364.7550588,7237,22727.4375
1741463364.889324,7243,24405.875
1741463365.185754,7256,20386.18359375
1741463365.313166,7261,23233.15234375
1741463365.4730368,7268,20005.296875
1741463365.6101556,7274,20747.6484375
1741463365.9159663,7287,21707.6015625
1741463366.530298,7313,21487.71484375
1741463367.5205612,7336,19604.955078125
1741463367.6138031,7340,17963.853515625
1741463367.636809,7341,19725.1953125
1741463367.7965207,7348,18429.859375
1741463368.1937256,7365,18516.74609375
1741463368.4420593,7376,18775.30859375
1741463368.6974518,7387,18025.033203125
1741463368.856814,7394,19617.328125
1741463368.994284,7400,17864.05859375
1741463369.5639439,7424,19939.0546875
1741463370.8134992,7479,19642.595703125
1741463370.9005983,7483,18006.796875
1741463371.1883254,7496,16039.150390625
1741463371.4454136,7507,19219.642578125
1741463371.5331767,7511,15517.169921875
1741463371.7127726,7519,15775.171875
1741463371.7365851,7520,16957.71875
1741463371.8409057,7524,18289.8671875
1741463372.0766242,7534,16540.35546875
1741463372.298446,7544,16599.6171875
1741463372.3187726,7545,16349.162109375
1741463372.3417213,7546,18362.66796875
1741463372.5171368,7554,30107.228515625
1741463372.969706,7574,34373.7109375
1741463373.516402,7598,23767.384765625
1741463373.6497488,7604,28026.658203125
1741463373.67096,7605,27037.59765625
1741463373.7376058,7608,26354.03125
1741463373.9618745,7618,25955.599609375
1741463374.1816907,7627,24808.66015625
1741463374.2465706,7630,23705.333984375
1741463374.466002,7640,20644.83984375
1741463374.5749853,7645,23452.427734375
1741463375.4045277,7681,19167.25
1741463375.608576,7690,19500.177734375
1741463375.6544466,7692,18508.6171875
1741463375.7417846,7696,20812.16015625
1741463375.876441,7702,18946.68359375
1741463375.9408834,7705,16609.0078125
1741463376.1135726,7712,18585.7265625
1741463376.30005,7720,18004.60546875
1741463376.798701,7723,17628.97265625
1741463376.9853883,7731,19033.375
1741463377.0737348,7735,19042.07421875
1741463377.161346,7739,17850.54296875
1741463377.7461321,7762,18496.74609375
1741463377.8428054,7766,21540.08984375
1741463378.007323,7773,18940.041015625
1741463378.0970125,7777,19517.548828125
1741463378.3454673,7788,17314.4375
1741463378.6153355,7800,19718.021484375
1741463378.9815853,7816,19872.521484375
1741463379.5689554,7841,21125.669921875
1741463379.9165888,7856,19468.53125
1741463380.2456229,7870,19873.49609375
1741463380.4230173,7878,22172.271484375
1741463380.6019769,7886,18477.861328125
1741463380.7473657,7892,19096.73828125
1741463380.7692652,7893,19313.564453125
1741463381.3633523,7919,21692.50390625
1741463381.6969914,7933,20295.13671875
1741463381.7649493,7936,17587.505859375
1741463382.269455,7958,18992.404296875
1741463382.645299,7975,18879.17578125
1741463382.93689,7987,19819.521484375
1741463383.0026824,7990,19121.521484375
1741463383.1397219,7996,19067.75
1741463383.6783414,8014,17407.3984375
1741463383.725706,8016,18775.20703125
1741463384.1262584,8034,21675.734375
1741463384.216555,8038,22991.59765625
1741463384.7194839,8059,16829.470703125
1741463384.8103752,8063,18103.890625
1741463384.9639606,8070,17206.681640625
1741463385.2582817,8083,16681.119140625
1741463385.8166232,8089,18640.3984375
1741463386.137128,8103,20482.236328125
1741463386.4084888,8115,19262.34765625
1741463386.7448575,8130,29324.63671875
1741463386.93061,8138,34982.06640625
1741463386.9526513,8139,32279.193359375
1741463387.465065,8161,26084.12109375
1741463387.5538433,8165,30773.072265625
1741463387.8658977,8179,29915.142578125
1741463388.1557975,8191,24309.23828125
1741463388.1779704,8192,21664.5234375
1741463388.3368301,8199,24360.28515625
1741463388.6642933,8213,20497.609375
1741463388.803131,8219,21433.62890625
1741463388.9777184,8226,18659.4296875
1741463389.0238283,8228,18592.841796875
1741463389.2312908,8237,17939.029296875
1741463389.2779067,8239,18913.55859375
1741463389.3003104,8240,19831.935546875
1741463389.7327454,8259,18123.689453125
1741463389.801636,8262,18935.3203125
1741463390.004522,8271,20958.2734375
1741463390.30479,8284,17858.037109375
1741463390.6251698,8298,16416.390625
1741463390.8498805,8308,17167.359375
1741463391.2178898,8324,20505.7265625
1741463391.4664063,8335,21104.90625
1741463391.8956158,8353,19596.6640625
1741463392.1166894,8363,18520.890625
1741463392.1387734,8364,19423.65234375
1741463392.2731202,8370,21423.01171875
1741463392.4455183,8377,17222.89453125
1741463392.5343635,8381,20407.7109375
1741463392.5585966,8382,18643.45703125
1741463392.580298,8383,21611.517578125
1741463393.083338,8405,16830.38671875
1741463393.1067612,8406,18252.861328125
1741463393.1927154,8410,18842.154296875
1741463393.2375028,8412,16653.3125
1741463393.4551804,8421,20560.353515625
1741463393.5464404,8425,18596.8203125
1741463394.2202926,8454,18634.28515625
1741463394.24442,8455,17403.966796875
1741463394.4647384,8464,19151.76953125
