Wall time,Step,Value
1741429548.8947551,4975,870.0
1741429548.9439943,4977,790.0
1741429548.966098,4978,-130.0
1741429550.1477492,5022,-67.0
1741429550.2916083,5028,705.0
1741429550.3623388,5031,680.0
1741429550.5298076,5038,692.0
1741429550.854976,5051,-912.0
1741429550.9030602,5053,460.0
1741429550.9265733,5054,-537.0
1741429551.09464,5061,795.0
1741429551.53819,5079,700.0
1741429552.2159371,5107,960.0
1741429553.125061,5127,-512.0
1741429553.175287,5129,620.0
1741429553.3322747,5135,960.0
1741429553.961719,5161,685.0
1741429554.0811975,5166,745.0
1741429554.4830768,5183,-1514.0
1741429554.9148543,5201,915.0
1741429555.1033509,5209,-1327.0
1741429555.87186,5240,960.0
1741429556.5533903,5267,-555.0
1741429557.1208916,5290,-2093.0
1741429557.8169928,5319,845.0
1741429558.0752509,5330,861.0
1741429558.4939308,5346,-151.0
1741429558.8400412,5360,825.0
1741429558.8660772,5361,710.0
1741429559.366262,5381,-616.0
1741429560.33765,5421,-467.0
1741429560.803068,5440,-140.0
1741429560.8765626,5443,-579.0
1741429560.9943755,5448,-53.0
1741429561.8970964,5485,475.0
1741429562.5096297,5492,655.0
1741429562.603698,5496,700.0
1741429562.7455587,5502,645.0
1741429562.8909895,5508,920.0
1741429563.0811172,5516,555.0
1741429563.1294851,5518,-676.0
1741429563.743757,5542,800.0
1741429563.9503405,5550,-1692.0
1741429564.3830516,5567,942.0
1741429564.5551848,5574,-1192.0
1741429564.8511703,5586,840.0
1741429564.8970277,5588,-659.0
1741429565.035263,5594,858.0
1741429565.3210082,5606,-698.0
1741429565.4511757,5611,-1043.0
1741429565.6848865,5621,-1205.0
1741429565.9212046,5631,-294.0
1741429566.7139995,5659,36.0
1741429566.7638922,5661,765.0
1741429566.8632638,5665,-330.0
1741429567.2382286,5680,-862.0
1741429568.2458527,5721,-72.0
1741429568.3154294,5724,-587.0
1741429568.7468095,5742,-1052.0
1741429569.1609688,5760,795.0
1741429569.5670176,5777,940.0
1741429569.6369805,5780,705.0
1741429569.7509887,5785,-788.0
1741429569.8693607,5790,-580.0
1741429570.2995577,5808,477.0
1741429570.321914,5809,960.0
1741429570.7266626,5826,-920.0
1741429570.7956994,5829,516.0
1741429570.9574866,5836,805.0
1741429571.598297,5863,259.0
1741429571.644701,5865,-504.0
1741429572.2330446,5872,735.0
1741429572.6663406,5890,-492.0
