Wall time,Step,Value
1741097533.2535086,3387,178.0
1741097533.603723,3404,20.0
1741097533.6962526,3409,408.0
1741097534.1237714,3431,969.0
1741097534.2754276,3439,105.0
1741097534.489941,3450,-840.0
1741097534.529359,3452,-211.0
1741097534.6771522,3459,825.0
1741097534.8057208,3465,1010.0
1741097534.956537,3472,275.0
1741097535.0927217,3478,-900.0
1741097535.1626756,3481,682.0
1741097535.5463488,3498,-1342.0
1741097535.7986548,3510,285.0
1741097535.8559933,3513,-534.0
1741097536.302586,3536,-583.0
1741097536.3388429,3538,-100.0
1741097536.4535644,3544,-348.0
1741097536.5300658,3548,0.0
1741097536.8312838,3564,725.0
1741097537.1583855,3581,-240.0
1741097537.5498843,3601,-1629.0
1741097538.358021,3619,-164.0
1741097538.3958888,3621,495.0
1741097538.4371223,3623,523.0
1741097538.4961812,3626,625.0
1741097538.553956,3629,735.0
1741097538.8795133,3646,-2234.0
1741097539.0924418,3657,840.0
1741097539.3769174,3671,-780.0
1741097540.0781133,3703,795.0
1741097540.542878,3727,-364.0
1741097540.6190796,3731,-807.0
1741097540.65849,3733,825.0
1741097540.7734501,3739,358.0
1741097540.8283172,3742,-892.0
1741097541.1814046,3760,-793.0
1741097541.4346032,3773,-877.0
1741097541.5867963,3781,-531.0
1741097541.8370888,3794,-115.0
1741097541.934331,3799,850.0
1741097542.2555356,3815,940.0
1741097542.3557706,3820,-635.0
1741097542.3958497,3822,930.0
1741097542.6476018,3832,-162.0
1741097542.7243018,3836,-1992.0
1741097543.2825246,3865,370.0
1741097543.378325,3870,686.0
1741097543.51575,3877,270.0
1741097544.3830519,3921,53.0
1741097544.5398073,3929,655.0
1741097544.671363,3936,-720.0
1741097544.7527158,3940,-120.0
1741097544.9657438,3951,960.0
1741097545.079345,3957,1440.0
1741097545.2015388,3963,72.0
1741097546.0792873,3985,-250.0
1741097546.295488,3996,-716.0
1741097546.4990084,4001,1560.0
1741097546.6736515,4010,-600.0
1741097546.692536,4011,120.0
1741097546.9213262,4023,-672.0
1741097547.1328552,4034,-352.0
1741097547.1954832,4037,-135.0
1741097548.3013551,4094,775.0
1741097548.40813,4099,-1382.0
1741097548.4277,4100,-297.0
1741097548.6227334,4110,528.0
1741097550.024694,4183,-2040.0
1741097550.235577,4194,-902.0
1741097550.255778,4195,910.0
1741097550.2923937,4197,680.0
1741097550.3327584,4199,-1622.0
1741097550.3905609,4202,-1204.0
1741097550.4103782,4203,-380.0
1741097550.9001105,4228,-312.0
1741097550.9947588,4233,-2174.0
1741097551.0514264,4236,-1092.0
1741097551.2000444,4244,-145.0
1741097551.5877585,4264,715.0
1741097551.642427,4267,-680.0
1741097551.6615934,4268,593.0
1741097551.943968,4283,-1346.0
1741097552.254577,4299,-747.0
1741097552.3694024,4305,530.0
1741097552.4470263,4309,-1275.0
1741097552.623737,4318,355.0
1741097552.6619327,4320,600.0
1741097552.8448203,4329,785.0
1741097552.92355,4333,890.0
1741097553.128352,4344,110.0
1741097554.0446522,4370,636.0
1741097554.217723,4379,945.0
1741097554.5025322,4394,-465.0
1741097554.6423168,4401,516.0
1741097554.7546535,4407,-854.0
1741097554.8327377,4411,820.0
1741097554.851589,4412,690.0
1741097555.2176087,4431,-309.0
1741097555.272287,4434,-779.0
1741097555.9747214,4470,-1054.0
1741097556.0999298,4476,825.0
1741097556.386821,4491,-572.0
1741097556.4258344,4493,-1347.0
1741097556.7744553,4510,-1104.0
1741097556.7936676,4511,-1082.0
1741097557.1637259,4530,-702.0
1741097557.184205,4531,184.0
1741097557.2439744,4534,300.0
1741097557.4358523,4543,-939.0
1741097557.6566317,4554,-1392.0
1741097558.1555102,4579,1050.0
1741097558.214001,4582,910.0
1741097558.4284413,4593,-930.0
1741097558.4885814,4596,-157.0
1741097558.5254169,4598,-702.0
1741097558.5659218,4600,1050.0
1741097559.1368787,4629,775.0
1741097559.5515425,4650,770.0
1741097559.6923208,4657,-987.0
1741097559.84997,4665,-694.0
1741097559.9283562,4669,1060.0
1741097560.0677683,4676,560.0
1741097560.0878813,4677,780.0
1741097560.1066923,4678,-1510.0
1741097560.3025095,4688,-97.0
1741097560.8085663,4714,-1764.0
1741097561.332384,4719,-1512.0
1741097561.637642,4735,900.0
1741097561.8448415,4746,-1382.0
1741097561.9216993,4750,765.0
1741097561.9480963,4751,960.0
1741097562.1089494,4759,840.0
1741097562.2212765,4765,445.0
1741097562.2839365,4768,935.0
1741097562.450242,4777,870.0
1741097562.5244927,4781,-130.0
1741097562.6568987,4788,780.0
1741097562.675654,4789,1268.0
1741097562.7873652,4795,-350.0
1741097562.898364,4801,-388.0
1741097562.936894,4803,655.0
1741097563.0817697,4806,690.0
1741097563.7556508,4841,15.0
1741097563.9847531,4853,480.0
1741097564.3413959,4872,860.0
1741097564.7801652,4895,-160.0
1741097565.163866,4915,378.0
1741097565.62152,4939,-784.0
1741097565.9259012,4955,1015.0
1741097566.0801973,4963,520.0
1741097566.2621562,4972,-2320.0
1741097566.3188357,4975,-1079.0
1741097566.3547451,4977,960.0
1741097566.3737395,4978,254.0
1741097567.3237715,5022,691.0
1741097567.4344406,5028,-672.0
1741097567.4905992,5031,1030.0
1741097567.636486,5038,-1142.0
1741097567.8839455,5051,-230.0
1741097567.9225001,5053,670.0
1741097567.9413989,5054,765.0
1741097568.0813062,5061,-640.0
1741097568.4289594,5079,240.0
1741097569.3926222,5107,-242.0
1741097569.7692277,5127,780.0
1741097569.8044877,5129,-432.0
1741097569.9257026,5135,810.0
1741097570.4366364,5161,-560.0
1741097570.540292,5166,300.0
1741097570.8799005,5183,645.0
1741097571.2429552,5201,-593.0
1741097571.4015532,5209,945.0
1741097571.999919,5240,840.0
1741097572.52894,5267,790.0
1741097572.9770138,5290,636.0
1741097573.541788,5319,-353.0
1741097573.7525177,5330,-774.0
1741097574.0653768,5346,980.0
1741097574.3380315,5360,860.0
1741097574.355371,5361,130.0
1741097574.7427442,5381,-1103.0
1741097575.5170407,5421,-1214.0
1741097575.8902085,5440,-552.0
1741097575.9491358,5443,915.0
1741097576.0463727,5448,490.0
1741097577.1935537,5485,-1346.0
1741097577.3271909,5492,1110.0
1741097577.402202,5496,-59.0
1741097577.5225124,5502,-297.0
1741097577.6379004,5508,1000.0
1741097577.7935703,5516,-1037.0
1741097577.8326583,5518,1010.0
1741097578.3112702,5542,805.0
1741097578.4803648,5550,820.0
1741097578.8103247,5567,-432.0
1741097578.949214,5574,-1424.0
1741097579.1814892,5586,-340.0
1741097579.222251,5588,930.0
1741097579.3354926,5594,-2422.0
1741097579.5724378,5606,-862.0
1741097579.7014337,5611,196.0
1741097579.9159462,5621,840.0
1741097580.1112928,5631,900.0
1741097580.6539361,5659,800.0
